Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
PM2469_S1_R1	(0.0, 0.011140587367361125)	(1.0, 0.005613076277257218)	(2.0, 8.556518715331125e-05)	(3.0, 0.00013690429944529801)	(4.0, 0.00018824341173728475)	(5.0, 0.00015401733687596026)	(6.0, 0.00015401733687596026)	(7.0, 0.00018824341173728475)	(8.0, 0.00018824341173728475)	(9.0, 0.00026525208017526487)	(10.0, 0.0005219476416351987)	(11.0, 0.0009069909838250993)	(12.0, 0.0011209039517083774)	(13.0, 0.0012406952137230132)	(14.0, 0.005193806860205993)	(15.0, 0.008120136260849238)	(16.0, 0.018892793323451125)	(17.0, 0.03124840634838927)	(18.0, 0.02312827008754003)	(19.0, 0.016385733339859106)	(20.0, 0.019294949703071686)	(21.0, 0.020578427510371356)	(22.0, 0.023307956980561987)	(23.0, 0.027184059958606985)	(24.0, 0.033969379299864565)	(25.0, 0.04180715044310788)	(26.0, 0.05472749370325788)	(27.0, 0.076204355678739)	(28.0, 0.09988024296406021)	(29.0, 0.12043300091828558)	(30.0, 0.16584244574054788)	(31.0, 0.26367768073164394)	(32.0, 0.369470478127998)	(33.0, 0.43133410843984205)	(34.0, 0.5413024869692776)	(35.0, 0.7612221309907182)	(36.0, 1.1621463719162735)	(37.0, 1.32240141093571)	(38.0, 1.3112779366057796)	(39.0, 1.582613701587645)	(40.0, 1.5463939578656483)	(41.0, 1.5973394702967298)	(42.0, 2.2718840667011437)	(43.0, 4.883598830700379)	(44.0, 6.94469305884934)	(45.0, 7.260522721150927)	(46.0, 7.3548583399874525)	(47.0, 7.53307351179037)	(48.0, 6.50511046636792)	(49.0, 4.372671985170527)	(50.0, 3.60735983823388)	(51.0, 2.9819467722928974)	(52.0, 2.4801582887510185)	(53.0, 2.2412945122938353)	(54.0, 2.1571668202846994)	(55.0, 1.9656804879543042)	(56.0, 1.8446485307259453)	(57.0, 2.108351881013735)	(58.0, 2.2295977512099774)	(59.0, 2.040481574563729)	(60.0, 1.7813474052699259)	(61.0, 1.828459597316539)	(62.0, 1.8459576780893912)	(63.0, 1.708257622403567)	(64.0, 1.5969886530294013)	(65.0, 1.343150968820388)	(66.0, 0.9816551661350786)	(67.0, 0.8048004808078997)	(68.0, 0.8421069024067434)	(69.0, 0.7076155412391687)	(70.0, 0.44500742534694115)	(71.0, 0.31873032214608443)	(72.0, 0.24320193144585656)	(73.0, 0.19964069466610582)	(74.0, 0.21089251677676624)	(75.0, 0.29559349553982905)	(76.0, 0.3986653199847078)	(77.0, 0.34974770248915976)	(78.0, 0.2190725486686228)	(79.0, 0.19063923697757748)	(80.0, 0.2507145548779173)	(81.0, 0.22250371267347058)	(82.0, 0.13070082337668293)	(83.0, 0.114939715903043)	(84.0, 0.11995383587022704)	(85.0, 0.11472580293515973)	(86.0, 0.07504066913345396)	(87.0, 0.047771043987693676)	(88.0, 0.042560124090057015)	(89.0, 0.033738353294550626)	(90.0, 0.023650217729175232)	(91.0, 0.012672204217405397)	(92.0, 0.007794988549666654)	(93.0, 0.0062890412557683765)	(94.0, 0.0033798248925557945)	(95.0, 0.0010524518019857285)	(96.0, 0.0003080346737519205)	(97.0, 0.0001625738555912914)	(98.0, 6.845214972264901e-05)	(99.0, 4.2782593576655626e-05)	(100.0, 1.7113037430662252e-05)
PM2469_S1_R2	(0.0, 0.01129325665378227)	(1.0, 0.005689601145208419)	(2.0, 7.735107297111144e-05)	(3.0, 6.875650930765462e-05)	(4.0, 7.735107297111144e-05)	(5.0, 0.0002664314735671616)	(6.0, 0.00041253905584592767)	(7.0, 0.00032659341921135944)	(8.0, 0.0002664314735671616)	(9.0, 0.0004039444921824708)	(10.0, 0.0021056680975469226)	(11.0, 0.003626905865978781)	(12.0, 0.003592527611324953)	(13.0, 0.003377663519738533)	(14.0, 0.003798797139247917)	(15.0, 0.004151174249449647)	(16.0, 0.004572307868959032)	(17.0, 0.005775546781842987)	(18.0, 0.008439861517514604)	(19.0, 0.011955038055868445)	(20.0, 0.019638577970998848)	(21.0, 0.027476820032071476)	(22.0, 0.04329941173649549)	(23.0, 0.061210482411139515)	(24.0, 0.06190664206787952)	(25.0, 0.06225042461441779)	(26.0, 0.07457502890781488)	(27.0, 0.09605284350279349)	(28.0, 0.12052156625265507)	(29.0, 0.14099381689900925)	(30.0, 0.1855136566757156)	(31.0, 0.2501447754249109)	(32.0, 0.3147844887377697)	(33.0, 0.4247347416843729)	(34.0, 0.5429701540025484)	(35.0, 0.7090600967988516)	(36.0, 0.959213466787426)	(37.0, 0.9822383028418268)	(38.0, 0.9900593557755726)	(39.0, 1.772843619679557)	(40.0, 2.2753763516455408)	(41.0, 2.7452153634357352)	(42.0, 3.3140121812469716)	(43.0, 3.2348304662155436)	(44.0, 3.3498687008509136)	(45.0, 3.996919020817924)	(46.0, 4.534732436622399)	(47.0, 4.430188164220109)	(48.0, 4.232908549889122)	(49.0, 4.364585859776944)	(50.0, 4.113487087785389)	(51.0, 4.060974303801668)	(52.0, 4.1527126763454065)	(53.0, 4.8957642724332295)	(54.0, 6.134094788755079)	(55.0, 4.740228453815651)	(56.0, 2.87871472082021)	(57.0, 2.5164624569691685)	(58.0, 2.353767366819931)	(59.0, 2.0340066257210196)	(60.0, 1.793805760454728)	(61.0, 1.7337813278291456)	(62.0, 1.954867883507909)	(63.0, 2.006100077505775)	(64.0, 1.5869174239479953)	(65.0, 1.3305329953034148)	(66.0, 1.0173127171523941)	(67.0, 0.7226824802054307)	(68.0, 0.7021758513044227)	(69.0, 0.593626512234963)	(70.0, 0.43280503696435885)	(71.0, 0.4047867594214896)	(72.0, 0.3862654747267401)	(73.0, 0.30247707357169956)	(74.0, 0.2125693430882777)	(75.0, 0.1836056635424282)	(76.0, 0.17131543750368491)	(77.0, 0.15910256253791277)	(78.0, 0.15472792963321325)	(79.0, 0.15249334308071447)	(80.0, 0.16969965953495503)	(81.0, 0.18698332706216672)	(82.0, 0.2085900601120972)	(83.0, 0.20329580889540777)	(84.0, 0.17797622434286395)	(85.0, 0.18042567498694914)	(86.0, 0.13760755881560724)	(87.0, 0.09050934993986384)	(88.0, 0.09167821059809396)	(89.0, 0.09922423749460907)	(90.0, 0.07639707640446773)	(91.0, 0.03680192160692213)	(92.0, 0.024408560804217386)	(93.0, 0.02464061402313072)	(94.0, 0.015547565667193397)	(95.0, 0.0034807982837000147)	(96.0, 0.0010485367669417329)	(97.0, 0.0005844303291150641)	(98.0, 0.00014610758227876603)	(99.0, 0.00016329670960567972)	(100.0, 0.0002234586552498775)
PM2486_S27_R1	(0.0, 0.018296169072257486)	(1.0, 0.009173688931071927)	(2.0, 5.303767523945093e-05)	(3.0, 7.31554141233806e-05)	(4.0, 0.00010058869441964831)	(5.0, 8.961538230114123e-05)	(6.0, 5.852433129870448e-05)	(7.0, 4.3893248474028355e-05)	(8.0, 6.035321665178899e-05)	(9.0, 8.778649694805671e-05)	(10.0, 0.0001353375161282541)	(11.0, 0.0001737441085430289)	(12.0, 0.00020117738883929662)	(13.0, 0.00022861066913556436)	(14.0, 0.0006346232175203267)	(15.0, 0.0017392699707833735)	(16.0, 0.004857519497792471)	(17.0, 0.005508602683490559)	(18.0, 0.005459222778957277)	(19.0, 0.013648971390069735)	(20.0, 0.023071388729161153)	(21.0, 0.028190438832444712)	(22.0, 0.03465920632630464)	(23.0, 0.047026129083862125)	(24.0, 0.0712295978465826)	(25.0, 0.11107735191958801)	(26.0, 0.16615972098378742)	(27.0, 0.23843727013768745)	(28.0, 0.3287640888411786)	(29.0, 0.44839696644249594)	(30.0, 0.5756142316030548)	(31.0, 0.7008508139262232)	(32.0, 0.9233091127340112)	(33.0, 1.1983350632455074)	(34.0, 1.4479029296420671)	(35.0, 1.921719573607085)	(36.0, 2.0085715101397152)	(37.0, 1.7874629287225035)	(38.0, 2.1003522926989087)	(39.0, 2.1734071181278694)	(40.0, 2.1094381951330328)	(41.0, 3.1666034268592993)	(42.0, 3.918010118600838)	(43.0, 3.5738431573159812)	(44.0, 3.9096027326327083)	(45.0, 4.659132988001981)	(46.0, 4.930930955865284)	(47.0, 6.349877143711964)	(48.0, 6.2338215658612794)	(49.0, 5.514305148021476)	(50.0, 5.057308762648777)	(51.0, 3.898042348315861)	(52.0, 4.08643765742245)	(53.0, 3.8160424446249634)	(54.0, 3.0600543950739483)	(55.0, 2.3514161873142916)	(56.0, 2.005107601280973)	(57.0, 1.8868280988409383)	(58.0, 1.9262405781999097)	(59.0, 1.7392864307515514)	(60.0, 1.2232280217863407)	(61.0, 1.0284060095490126)	(62.0, 0.8601138082435289)	(63.0, 0.8442463989201676)	(64.0, 1.1194552379669722)	(65.0, 0.9790169605889654)	(66.0, 0.7842132372051682)	(67.0, 0.5887181951579054)	(68.0, 0.2651993495093732)	(69.0, 0.20005079546179658)	(70.0, 0.18472656508830143)	(71.0, 0.16454115744630762)	(72.0, 0.1637785122540714)	(73.0, 0.21612486883005638)	(74.0, 0.20282887231313196)	(75.0, 0.11230819176221388)	(76.0, 0.053171183870226096)	(77.0, 0.03874859397580162)	(78.0, 0.030835007053004918)	(79.0, 0.021857008854713037)	(80.0, 0.019708068564838734)	(81.0, 0.019157574073560293)	(82.0, 0.021933822039542587)	(83.0, 0.021747275733527967)	(84.0, 0.018239473626311866)	(85.0, 0.017149457955873495)	(86.0, 0.01642704824140511)	(87.0, 0.015379096934087686)	(88.0, 0.014499403079254033)	(89.0, 0.014318343429298669)	(90.0, 0.013718469033486945)	(91.0, 0.013191750051798606)	(92.0, 0.013978170753624945)	(93.0, 0.014865180149870936)	(94.0, 0.015375439163381518)	(95.0, 0.01618746426015104)	(96.0, 0.016853178528673803)	(97.0, 0.017244559994233893)	(98.0, 0.016441679324229786)	(99.0, 0.010764819188255455)	(100.0, 0.0037601882859417627)
PM2486_S27_R2	(0.0, 0.014210356646153803)	(1.0, 0.007207711628647759)	(2.0, 0.0002050666111417171)	(3.0, 0.00022975055507544232)	(4.0, 0.0003512715098260895)	(5.0, 0.0004576023452329058)	(6.0, 0.00045950111015088463)	(7.0, 0.00048418505408460977)	(8.0, 0.0005772245350655741)	(9.0, 0.000768999791781439)	(10.0, 0.0009835602275130504)	(11.0, 0.001169639189474979)	(12.0, 0.0014924292255313854)	(13.0, 0.001898764917978862)	(14.0, 0.0025785227586152945)	(15.0, 0.0030209349845043694)	(16.0, 0.0036209446985856894)	(17.0, 0.004517161739871712)	(18.0, 0.008350768109271035)	(19.0, 0.011648922771800317)	(20.0, 0.01663318068149483)	(21.0, 0.02565990910156634)	(22.0, 0.034396126489187086)	(23.0, 0.04958814459793596)	(24.0, 0.07389423431298336)	(25.0, 0.11113471064930279)	(26.0, 0.16738752010934455)	(27.0, 0.24108997916561206)	(28.0, 0.3316629645181218)	(29.0, 0.4468952098604229)	(30.0, 0.5616394726188035)	(31.0, 0.6737444521411935)	(32.0, 0.8937790271313379)	(33.0, 1.1504958415719162)	(34.0, 1.366812634852658)	(35.0, 1.6251851723017137)	(36.0, 1.650377985233457)	(37.0, 1.5776761752889643)	(38.0, 1.7419478221679057)	(39.0, 1.888904631759798)	(40.0, 2.11432410405733)	(41.0, 2.434867901215768)	(42.0, 2.6431984892514904)	(43.0, 2.9499724432247456)	(44.0, 3.503802295735902)	(45.0, 3.884375545776241)	(46.0, 4.6444416486185895)	(47.0, 6.72941654333872)	(48.0, 6.679987894993896)	(49.0, 5.125043733302973)	(50.0, 5.091564710269171)	(51.0, 4.58982177698801)	(52.0, 3.8970668904880115)	(53.0, 3.4326992458523478)	(54.0, 2.87302689368857)	(55.0, 2.5141090575377794)	(56.0, 2.214696615151529)	(57.0, 1.8967256444569525)	(58.0, 1.8217111388423617)	(59.0, 1.782898485153956)	(60.0, 1.3988827743173209)	(61.0, 1.062727332003261)	(62.0, 0.946676718981311)	(63.0, 0.9665795728515656)	(64.0, 0.9604541572261658)	(65.0, 0.7950166686875855)	(66.0, 0.6283734644260885)	(67.0, 0.486947757040269)	(68.0, 0.3489227376225496)	(69.0, 0.32070519217646576)	(70.0, 0.28612868302007066)	(71.0, 0.2556629999110998)	(72.0, 0.2753588884052946)	(73.0, 0.3368959606320715)	(74.0, 0.4071521613622074)	(75.0, 0.3224235744272366)	(76.0, 0.1631096027491382)	(77.0, 0.10573842075240686)	(78.0, 0.09762689702280117)	(79.0, 0.09194579238820842)	(80.0, 0.08799636135881238)	(81.0, 0.08488998195299896)	(82.0, 0.08694634435917006)	(83.0, 0.08327793053763491)	(84.0, 0.07609680161783886)	(85.0, 0.073030296275303)	(86.0, 0.0700834131225998)	(87.0, 0.06771375450496217)	(88.0, 0.0660048660787812)	(89.0, 0.06451243685324981)	(90.0, 0.06380609630376168)	(91.0, 0.06251303739461808)	(92.0, 0.06191492644545473)	(93.0, 0.06250354357002817)	(94.0, 0.06165099812185567)	(95.0, 0.06115921800809915)	(96.0, 0.06570675998665852)	(97.0, 0.0844019993690784)	(98.0, 0.14381815118247296)	(99.0, 0.4069015243930342)	(100.0, 2.3908526316520997)
PM2494_S26_R1	(0.0, 0.013792844607173971)	(1.0, 0.007027452821257234)	(2.0, 0.00023193907725538237)	(3.0, 0.00019729882545750058)	(4.0, 0.00019278053174473338)	(5.0, 0.00018374394431919903)	(6.0, 0.00016416467156387453)	(7.0, 0.00015512808413834016)	(8.0, 0.00014609149671280575)	(9.0, 0.00013856100719152712)	(10.0, 0.00018223784641494329)	(11.0, 0.00022290248982984796)	(12.0, 0.00026055493743624124)	(13.0, 0.0002906768955213558)	(14.0, 0.00046839644822353196)	(15.0, 0.000819317259915117)	(16.0, 0.0014488661838940118)	(17.0, 0.0017982808976813413)	(18.0, 0.003055872647734875)	(19.0, 0.007538020010799926)	(20.0, 0.011318325750481808)	(21.0, 0.012334941835854426)	(22.0, 0.01327173473230149)	(23.0, 0.017964735801962343)	(24.0, 0.029269506671305852)	(25.0, 0.048258389048162084)	(26.0, 0.07646609669696766)	(27.0, 0.11461706270966952)	(28.0, 0.16372489097583187)	(29.0, 0.23694835888493693)	(30.0, 0.3241966104784713)	(31.0, 0.41633365586921983)	(32.0, 0.558711115150131)	(33.0, 0.735405015179509)	(34.0, 0.9237832227501028)	(35.0, 1.2909322393600433)	(36.0, 1.466534218408836)	(37.0, 1.4771160622841366)	(38.0, 1.7206144409546815)	(39.0, 1.8726339390186382)	(40.0, 2.0936944711115815)	(41.0, 3.2706587759586894)	(42.0, 4.292867002849808)	(43.0, 4.051438002699711)	(44.0, 4.234418355381452)	(45.0, 5.07368538813634)	(46.0, 5.281663953832918)	(47.0, 5.654560240045499)	(48.0, 5.368001016194378)	(49.0, 4.983488196846273)	(50.0, 4.735057347539291)	(51.0, 4.09275177431135)	(52.0, 4.273680821647495)	(53.0, 4.064253389767022)	(54.0, 3.317332750011574)	(55.0, 2.516801049256239)	(56.0, 2.0080411771986535)	(57.0, 1.82588466007054)	(58.0, 1.8455678535812585)	(59.0, 1.9277631467060148)	(60.0, 1.7420221165657728)	(61.0, 1.5575100623154032)	(62.0, 1.3391168296108968)	(63.0, 1.2783728889364547)	(64.0, 1.439165407292701)	(65.0, 1.2280526518573667)	(66.0, 0.9775840520859259)	(67.0, 0.7389187415901376)	(68.0, 0.43942063064355597)	(69.0, 0.31483771810142624)	(70.0, 0.2861209493609822)	(71.0, 0.26392257235015704)	(72.0, 0.2531916247823349)	(73.0, 0.32304293948381146)	(74.0, 0.285401034562748)	(75.0, 0.16188745153263986)	(76.0, 0.09205119781020593)	(77.0, 0.06994469277154033)	(78.0, 0.06389620358804933)	(79.0, 0.05853298895099468)	(80.0, 0.05069374935934361)	(81.0, 0.05224804239653552)	(82.0, 0.07506391954810557)	(83.0, 0.07708811513142526)	(84.0, 0.05785976318779236)	(85.0, 0.04794060239036413)	(86.0, 0.038768466153446736)	(87.0, 0.029929177553369858)	(88.0, 0.024984658133698295)	(89.0, 0.022949919865048806)	(90.0, 0.019174132419079695)	(91.0, 0.01569805845605747)	(92.0, 0.014654332608408248)	(93.0, 0.014538363069780557)	(94.0, 0.014529326482355024)	(95.0, 0.014648308216791228)	(96.0, 0.014637765531461436)	(97.0, 0.015143814427291362)	(98.0, 0.014313954482046453)	(99.0, 0.008882965439300294)	(100.0, 0.002900744563596535)
PM2494_S26_R2	(0.0, 0.011351376279964645)	(1.0, 0.005864086156344358)	(2.0, 0.0004385399204393594)	(3.0, 0.0004828688654657206)	(4.0, 0.0005081996911950699)	(5.0, 0.0006253547601933103)	(6.0, 0.0006491024093145752)	(7.0, 0.00061427252393672)	(8.0, 0.0006744332350439245)	(9.0, 0.0008501658385412851)	(10.0, 0.0011082236256590309)	(11.0, 0.0013425337636555118)	(12.0, 0.0016021747273813416)	(13.0, 0.0016939989706502329)	(14.0, 0.001906144636133533)	(15.0, 0.002365265852477989)	(16.0, 0.0027721422407556615)	(17.0, 0.0033040895810719966)	(18.0, 0.005145323976274072)	(19.0, 0.006783911765641354)	(20.0, 0.008740718053233586)	(21.0, 0.012312364481071833)	(22.0, 0.015483467227064745)	(23.0, 0.021942827788048812)	(24.0, 0.03287941179669536)	(25.0, 0.05101944937212561)	(26.0, 0.08096523491404072)	(27.0, 0.11940001342850398)	(28.0, 0.16833441920778255)	(29.0, 0.2431031008777812)	(30.0, 0.32447362900349147)	(31.0, 0.41033562916633703)	(32.0, 0.5500762956555085)	(33.0, 0.7091301335867007)	(34.0, 0.8595334945313201)	(35.0, 1.0961582367288203)	(36.0, 1.245629106651278)	(37.0, 1.324854430473034)	(38.0, 1.5754792034158238)	(39.0, 1.880848640289562)	(40.0, 2.0853333141663417)	(41.0, 2.4696621011916777)	(42.0, 2.8783813070411606)	(43.0, 3.1762781503247406)	(44.0, 3.6689041332260848)	(45.0, 4.269075303114597)	(46.0, 4.8869685519540065)	(47.0, 5.782071275339158)	(48.0, 5.614876743289195)	(49.0, 4.930309594776923)	(50.0, 4.956811971196254)	(51.0, 4.598744917745822)	(52.0, 4.249396417876109)	(53.0, 3.8639293268695614)	(54.0, 3.2082171552162335)	(55.0, 2.7036682692794063)	(56.0, 2.3895660302354753)	(57.0, 2.023681250694322)	(58.0, 1.8751317895577693)	(59.0, 1.8760927777588765)	(60.0, 1.6405081825928876)	(61.0, 1.3591112059187627)	(62.0, 1.2197140887535456)	(63.0, 1.264267844858255)	(64.0, 1.243229010913422)	(65.0, 1.0816357577028626)	(66.0, 0.8841408085507749)	(67.0, 0.6731872750533621)	(68.0, 0.49800245066239873)	(69.0, 0.41584033423264627)	(70.0, 0.34862973768964217)	(71.0, 0.299345449879977)	(72.0, 0.32106663294289406)	(73.0, 0.36747428885567)	(74.0, 0.3847024167048436)	(75.0, 0.29836388038296474)	(76.0, 0.1906983719735818)	(77.0, 0.16008765225627128)	(78.0, 0.14345796516495346)	(79.0, 0.13104427738096425)	(80.0, 0.12281492537214189)	(81.0, 0.11689859438773074)	(82.0, 0.1380767478740748)	(83.0, 0.13488031430235256)	(84.0, 0.10968247540808237)	(85.0, 0.09959289088476095)	(86.0, 0.09191448433555194)	(87.0, 0.0843928122705433)	(88.0, 0.0784717317563079)	(89.0, 0.07512173005360145)	(90.0, 0.07147884067839941)	(91.0, 0.06672931085414642)	(92.0, 0.06370386035609726)	(93.0, 0.06227425187899712)	(94.0, 0.06134017768022736)	(95.0, 0.06208743703924317)	(96.0, 0.06663748661087752)	(97.0, 0.08598548793827612)	(98.0, 0.14968143241133297)	(99.0, 0.45180852359171414)	(100.0, 2.5940364555227826)
PM2497_S12_R1	(0.0, 0.015754714924605298)	(1.0, 0.007903714158119638)	(2.0, 4.941880465685477e-05)	(3.0, 4.282963070260746e-05)	(4.0, 3.8436848066442595e-05)	(5.0, 4.392782636164868e-05)	(6.0, 4.392782636164868e-05)	(7.0, 3.404406543027773e-05)	(8.0, 4.50260220206899e-05)	(9.0, 5.6007978611102074e-05)	(10.0, 7.687369613288519e-05)	(11.0, 9.00520440413798e-05)	(12.0, 0.00010103400063179196)	(13.0, 0.00015374739226577038)	(14.0, 0.0002503886102613975)	(15.0, 0.0006446408518571943)	(16.0, 0.0019328243599125417)	(17.0, 0.002504984298273016)	(18.0, 0.0033626751079842065)	(19.0, 0.009820065583146562)	(20.0, 0.017035211063047357)	(21.0, 0.022071536355410377)	(22.0, 0.02876943167990276)	(23.0, 0.040548678318778855)	(24.0, 0.06103002735989756)	(25.0, 0.09230224694675523)	(26.0, 0.13333413135551225)	(27.0, 0.1846528145025083)	(28.0, 0.24746631161268878)	(29.0, 0.32520538592489845)	(30.0, 0.4089274301875646)	(31.0, 0.4826580903442739)	(32.0, 0.5723872648618956)	(33.0, 0.6926836173532706)	(34.0, 0.848854727438545)	(35.0, 1.1772393897963676)	(36.0, 1.2804873528767866)	(37.0, 1.172824643247022)	(38.0, 1.2320986557481126)	(39.0, 1.2738289925960198)	(40.0, 1.4741706302835909)	(41.0, 2.3300582027226358)	(42.0, 2.946156949401349)	(43.0, 2.7048031948268836)	(44.0, 2.979392742826572)	(45.0, 3.6136765114233493)	(46.0, 3.8712352411426267)	(47.0, 5.026375639692108)	(48.0, 5.046587930796761)	(49.0, 4.5765360284226215)	(50.0, 4.7200702010593085)	(51.0, 4.207172195047676)	(52.0, 4.113037059545981)	(53.0, 4.0922526085029665)	(54.0, 3.4911980441574593)	(55.0, 2.831061651551193)	(56.0, 2.608819796031022)	(57.0, 2.3863297482919075)	(58.0, 2.575533485605483)	(59.0, 2.5054510314281084)	(60.0, 1.9946824267993566)	(61.0, 1.8334025105082223)	(62.0, 1.5896865370711593)	(63.0, 1.3256715150723786)	(64.0, 1.3295130034877045)	(65.0, 1.2712471346016139)	(66.0, 1.3572336583132232)	(67.0, 1.4308006873167352)	(68.0, 1.1520248174647811)	(69.0, 0.9927842505124866)	(70.0, 1.0561424526695518)	(71.0, 0.8314395406774693)	(72.0, 0.5435629233990408)	(73.0, 0.5010133325894889)	(74.0, 0.5941699757589781)	(75.0, 0.5780407761146398)	(76.0, 0.4854266416007168)	(77.0, 0.3968450815467932)	(78.0, 0.27881760128699745)	(79.0, 0.24574104623233503)	(80.0, 0.21775682444864675)	(81.0, 0.21410642207799374)	(82.0, 0.23817228175022298)	(83.0, 0.2148883373872311)	(84.0, 0.16562218192698305)	(85.0, 0.15189693258028594)	(86.0, 0.14035599439942179)	(87.0, 0.11675686788228506)	(88.0, 0.08798414161540517)	(89.0, 0.06484076629677057)	(90.0, 0.04083640558144765)	(91.0, 0.024085627194091973)	(92.0, 0.01931286885989884)	(93.0, 0.01712745949840682)	(94.0, 0.01449288811236694)	(95.0, 0.012046108184023109)	(96.0, 0.009558695016294753)	(97.0, 0.008285886247465981)	(98.0, 0.008489052444388608)	(99.0, 0.0058665612105981806)	(100.0, 0.0019976179037959735)
PM2497_S12_R2	(0.0, 0.011182494657819363)	(1.0, 0.005628245757194025)	(2.0, 9.754131093145023e-05)	(3.0, 9.978363991838013e-05)	(4.0, 0.00010987412035956463)	(5.0, 0.0001737804964870665)	(6.0, 0.00020965776027794477)	(7.0, 0.0001905979638890407)	(8.0, 0.0002006884443302252)	(9.0, 0.00028253345235316617)	(10.0, 0.0003991345596735205)	(11.0, 0.0005269473119285242)	(12.0, 0.0006850315055070815)	(13.0, 0.000755664868595373)	(14.0, 0.0008902046078111665)	(15.0, 0.0015337530270600449)	(16.0, 0.002029307733171551)	(17.0, 0.0024654407211294146)	(18.0, 0.005315440863517305)	(19.0, 0.008927832861461359)	(20.0, 0.014360995996792483)	(21.0, 0.02117543378807242)	(22.0, 0.029080764631493748)	(23.0, 0.044347661539005906)	(24.0, 0.06598389393389242)	(25.0, 0.09684058312303463)	(26.0, 0.1404348221224321)	(27.0, 0.1947552418308087)	(28.0, 0.2609947612692111)	(29.0, 0.34105151192507555)	(30.0, 0.4170440412921295)	(31.0, 0.4835885174727544)	(32.0, 0.5751674756279581)	(33.0, 0.6880037125792571)	(34.0, 0.8269955959985997)	(35.0, 1.024840767173398)	(36.0, 1.111414847029774)	(37.0, 1.1106973017539565)	(38.0, 1.2111917599611932)	(39.0, 1.3476520539542922)	(40.0, 1.4954450786473348)	(41.0, 1.7826560292672367)	(42.0, 2.0586788794068522)	(43.0, 2.2590242474020767)	(44.0, 2.6419703129544567)	(45.0, 3.074337309378772)	(46.0, 3.687358661799587)	(47.0, 4.961171943378771)	(48.0, 5.302433113064125)	(49.0, 4.793061175735157)	(50.0, 4.755348565668477)	(51.0, 4.272929422762406)	(52.0, 3.9270468130349903)	(53.0, 3.677498020079563)	(54.0, 3.1670060394216235)	(55.0, 3.0132215116755043)	(56.0, 2.9232716055293055)	(57.0, 2.592478748719434)	(58.0, 2.456093572747397)	(59.0, 2.488864089726884)	(60.0, 2.155923081747534)	(61.0, 2.113321073324853)	(62.0, 2.0399262820891573)	(63.0, 1.6631533482377951)	(64.0, 1.4173615774999686)	(65.0, 1.1974754335481432)	(66.0, 1.205195772250143)	(67.0, 1.260371640467033)	(68.0, 1.1896362514098364)	(69.0, 1.1012178559617103)	(70.0, 1.0407769992835085)	(71.0, 0.8277882592954795)	(72.0, 0.6264282374336688)	(73.0, 0.611982032935373)	(74.0, 0.6274473759582284)	(75.0, 0.6079929296676247)	(76.0, 0.4674459910958461)	(77.0, 0.3541758634855762)	(78.0, 0.3413945882600758)	(79.0, 0.29168215461984015)	(80.0, 0.2541253864177514)	(81.0, 0.26019985564334447)	(82.0, 0.27785595408643043)	(83.0, 0.27094958080668635)	(84.0, 0.2279719822786946)	(85.0, 0.20539509287379104)	(86.0, 0.18445510362934625)	(87.0, 0.15135160079530027)	(88.0, 0.11850484463025777)	(89.0, 0.09144441841598785)	(90.0, 0.06946623085059454)	(91.0, 0.05021695766229489)	(92.0, 0.03936296420106076)	(93.0, 0.03549606786310016)	(94.0, 0.03230971837267279)	(95.0, 0.030653758415825065)	(96.0, 0.031699804888227864)	(97.0, 0.03798617420308581)	(98.0, 0.05912460956287389)	(99.0, 0.14259194260785865)	(100.0, 0.9109203641569183)
