tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
134795,1,4022,Acer argutum,"",eukaryota,false,,,,0.006666709155826353,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,,0
66205,1,4022,Acer campestre,hedge maple,eukaryota,false,,,,0.013333418311652707,2,,,90.909,44.0,10^-12.1389,,,,,,,,,,,,,,,,,,0
4024,1,4022,Acer saccharum,sugar maple,eukaryota,false,,,,,,,,,,,,,,,,0.013333418311652707,2,,,87.5,30.5,10^-11.3401,,,,,,0
4023,1,4022,Acer negundo,box elder,eukaryota,false,,,,,,,,,,,,,,,,0.026666836623305414,4,,,100.0,32.0,10^-11.4253,,,,,,0
4005,2,4005,Linum,"",eukaryota,false,,,,,,,,,,,,,,,,0.026666836623305414,4,,,95.25,29.0,10^-11.5437,,,,,"[586396, 559336]",0
586396,1,4005,Linum tenue,"",eukaryota,false,,,,,,,,,,,,,,,,0.02000012746747906,3,,,94.6667,27.6667,10^-11.3896,,,,,,0
559336,1,4005,Linum grandiflorum,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666709155826353,1,,,97.0,33.0,10^-12.0061,,,,,,0
4001,2,4001,Buxus,"",eukaryota,false,,,,0.04000025493495812,6,,,93.9463,82.0,10^-36.5787,,,,,,,,,,,,,,,,,[4002],0
4002,1,4001,Buxus sempervirens,"",eukaryota,false,,,,0.04000025493495812,6,,,93.9463,82.0,10^-36.5787,,,,,,,,,,,,,,,,,,0
3995,2,3995,Jatropha,"",eukaryota,false,,,,0.013333418311652707,2,,,98.936,94.0,10^-50.2356,,,,,,0.013333418311652707,2,,,100.0,29.0,10^-11.04,,,,,[180498],0
180498,1,3995,Jatropha curcas,"",eukaryota,false,,,,0.013333418311652707,2,,,98.936,94.0,10^-50.2356,,,,,,0.013333418311652707,2,,,100.0,29.0,10^-11.04,,,,,,0
3990,2,3990,Euphorbia,spurges,eukaryota,false,,,,0.026666836623305414,4,,,93.0095,46.75,10^-15.3925,,,,,,,,,,,,,,,,,"[2739901, 38846]",0
2739901,1,3990,Euphorbia neogillettii,"",eukaryota,false,,,,0.006666709155826353,1,,,95.946,74.0,10^-33.871,,,,,,,,,,,,,,,,,,0
38846,1,3990,Euphorbia peplus,"",eukaryota,false,,,,0.02000012746747906,3,,,92.0307,37.6667,10^-9.23305,,,,,,,,,,,,,,,,,,0
3987,2,3987,Ricinus,"",eukaryota,false,,,,0.013333418311652707,2,,,90.8035,43.5,10^-11.1146,,,,,,0.013333418311652707,2,,,100.0,26.0,10^-8.47886,,,,,[3988],0
3988,1,3987,Ricinus communis,castor bean,eukaryota,false,,,,0.013333418311652707,2,,,90.8035,43.5,10^-11.1146,,,,,,0.013333418311652707,2,,,100.0,26.0,10^-8.47886,,,,,,0
3984,2,3984,Mercurialis,"",eukaryota,false,,,,0.006666709155826353,1,,,100.0,72.0,10^-36.6277,,,,,,,,,,,,,,,,,[3986],0
3986,1,3984,Mercurialis annua,annual mercury,eukaryota,false,,,,0.006666709155826353,1,,,100.0,72.0,10^-36.6277,,,,,,,,,,,,,,,,,,0
3982,2,3982,Manihot,"",eukaryota,false,,,,,,,,,,,,,,,,0.04666696409078447,7,,,73.7857,28.0,10^-4.33527,,,,,[3983],0
3983,1,3982,Manihot esculenta,cassava,eukaryota,false,,,,,,,,,,,,,,,,0.04666696409078447,7,,,73.7857,28.0,10^-4.33527,,,,,,0
3980,2,3980,Hevea,"",eukaryota,false,,,,,,,,,,,,,,,,0.17333443805148518,26,1,14,88.2563,57.6923,10^-28.1707,,,,,[3981],0
3981,1,3980,Hevea brasiliensis,rubber tree,eukaryota,false,,,,,,,,,,,,,,,,0.17333443805148518,26,1,14,88.2563,57.6923,10^-28.1707,,,,,,0
3932,2,3932,Eucalyptus,"",eukaryota,false,,,,0.013333418311652707,2,,,95.0,100.0,10^-48.8363,,,,,,,,,,,,,,,,,[71139],0
71139,1,3932,Eucalyptus grandis,"",eukaryota,false,,,,0.013333418311652707,2,,,95.0,100.0,10^-48.8363,,,,,,,,,,,,,,,,,,0
3913,2,3913,Vigna,"",eukaryota,false,,,,0.013333418311652707,2,,,100.0,89.0,10^-48.2041,,,,,,0.06000038240243718,9,,,94.8889,29.5556,10^-10.2499,,,,,"[157791, 3917, 3914]",0
157791,1,3913,Vigna radiata,"",eukaryota,false,,,,0.006666709155826353,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,,0
3917,1,3913,Vigna unguiculata,cowpea,eukaryota,false,,,,0.006666709155826353,1,,,100.0,78.0,10^-40.71,,,,,,0.04666696409078447,7,,,100.0,28.7143,10^-11.1251,,,,,,0
3914,1,3913,Vigna angularis,adzuki bean,eukaryota,false,,,,,,,,,,,,,,,,0.013333418311652707,2,,,77.0,32.5,10^-7.18665,,,,,,0
3904,2,3904,Vicia,"",eukaryota,false,,,,,,,,,,,,,,,,0.05333367324661083,8,,,90.7625,32.625,10^-11.2606,,,,,[3906],0
3906,1,3904,Vicia faba,fava bean,eukaryota,false,,,,,,,,,,,,,,,,0.05333367324661083,8,,,90.7625,32.625,10^-11.2606,,,,,,0
3898,2,3898,Trifolium,"",eukaryota,false,,,,0.033333545779131765,5,,,92.9732,63.4,10^-25.5966,,,,,,0.08666721902574259,13,,,84.0385,30.2308,10^-6.85866,,,,,"[97028, 97021, 57577, 3900, 3899]",0
97028,1,3898,Trifolium medium,"",eukaryota,false,,,,,,,,,,,,,,,,0.026666836623305414,4,,,80.9,31.5,10^-7.03024,,,,,,0
97021,1,3898,Trifolium dubium,"",eukaryota,false,,,,0.02000012746747906,3,,,96.212,80.3333,10^-37.728,,,,,,,,,,,,,,,,,,0
57577,1,3898,Trifolium pratense,"",eukaryota,false,,,,,,,,,,,,,,,,0.04000025493495812,6,,,88.7667,28.0,10^-6.29505,,,,,,0
3900,1,3898,Trifolium subterraneum,"",eukaryota,false,,,,0.006666709155826353,1,,,86.486,37.0,10^-6.03847,,,,,,0.013333418311652707,2,,,86.35,33.0,10^-9.50065,,,,,,0
3899,1,3898,Trifolium repens,white clover,eukaryota,false,,,,0.006666709155826353,1,,,89.744,39.0,10^-8.76035,,,,,,0.006666709155826353,1,,,63.6,33.0,10^-4.27003,,,,,,0
3894,2,3894,Sesbania,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333418311652707,2,,,83.35,32.5,10^-9.19481,,,,,[485725],0
485725,1,3894,Sesbania bispinosa,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333418311652707,2,,,83.35,32.5,10^-9.19481,,,,,,0
3887,2,3887,Pisum,"",eukaryota,false,,,,,,,,,,,,,,,,0.06000038240243718,9,,,91.5778,28.6667,10^-8.59339,,,,,[3888],0
3888,1,3887,Pisum sativum,garden pea,eukaryota,false,,,,,,,,,,,,,,,,0.06000038240243718,9,,,91.5778,28.6667,10^-8.59339,,,,,,0
3883,2,3883,Phaseolus,"",eukaryota,false,,,,,,,,,,,,,,,,0.026666836623305414,4,,,96.725,31.0,10^-10.9207,,,,,[3885],0
