tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
3088857,2,3088857,Nucisporomicrobium,"",bacteria,false,,,,,,,,,,,,,,,,0.0105614592117607,1,,,93.3,30.0,10^-11.6596,,,,,[2785915],0
2785915,1,3088857,Nucisporomicrobium flavum,"",bacteria,false,,,,,,,,,,,,,,,,0.0105614592117607,1,,,93.3,30.0,10^-11.6596,,,,,,0
3068352,2,3068352,Rubroshorea,"",eukaryota,false,,,,0.0105614592117607,1,,,100.0,100.0,10^-55.6982,,,,,,0.0739302144823249,7,,,93.9429,31.7143,10^-11.4828,,,,,"[2867373, 152421]",0
2867373,1,3068352,Rubroshorea cf. johorensis BGT4420,"",eukaryota,false,,,,0.0105614592117607,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,,0
152421,1,3068352,Rubroshorea leprosula,"",eukaryota,false,,,,,,,,,,,,,,,,0.0739302144823249,7,,,93.9429,31.7143,10^-11.4828,,,,,,0
3051137,2,3051137,Paracidovorax,"",bacteria,false,,,,0.0844916736940856,8,,,99.7084,96.875,10^-53.2264,,,,,,,,,,,,,,,,,"[80869, 80867]",0
80869,1,3051137,Paracidovorax citrulli,"",bacteria,false,,,,0.0211229184235214,2,,,100.0,100.5,10^-56.0391,,,,,,,,,,,,,,,,,,0
80867,1,3051137,Paracidovorax avenae,"",bacteria,false,,,,0.0633687552705642,6,,,99.6112,95.6667,10^-52.2888,,,,,,,,,,,,,,,,,,0
3046369,2,3046369,Aristaeella,"",bacteria,false,,,,0.0211229184235214,2,,,93.684,95.0,10^-44.0553,,,,,,,,,,,,,,,,,[3046382],0
3046382,1,3046369,Aristaeella hokkaidonensis,"",bacteria,false,,,,0.0211229184235214,2,,,93.684,95.0,10^-44.0553,,,,,,,,,,,,,,,,,,0
3044782,2,3044782,Orthoflavivirus,"",viruses,false,,,,0.0422458368470428,4,,,85.4165,56.5,10^-15.1246,,,,,,,,,,,,,,,,,"[3052464, 3048448]",2
3052464,1,3044782,Orthoflavivirus denguei,"",viruses,false,,,,0.0211229184235214,2,,,87.854,66.0,10^-21.5698,,,,,,,,,,,,,,,,,,1
3048448,1,3044782,Orthoflavivirus nilense,"",viruses,false,,,,0.0211229184235214,2,,,82.979,47.0,10^-8.67931,,,,,,,,,,,,,,,,,,1
3026546,2,3026546,Duffyella,"",bacteria,false,,,,0.0316843776352821,3,,,99.0,91.3333,10^-48.4192,,,,,,0.0422458368470428,4,,,100.0,32.0,10^-11.1444,,,,,[1619313],0
1619313,1,3026546,Duffyella gerundensis,"",bacteria,false,,,,0.0316843776352821,3,,,99.0,91.3333,10^-48.4192,,,,,,0.0422458368470428,4,,,100.0,32.0,10^-11.1444,,,,,,0
3025755,2,3025755,Thomasclavelia,"",bacteria,false,,,,0.0211229184235214,2,,,99.505,100.5,10^-55.3529,,,,,,0.0211229184235214,2,,,75.4,32.5,10^-5.85261,,,,,"[1547, 1522]",0
1547,1,3025755,Thomasclavelia ramosa,"",bacteria,false,,,,0.0211229184235214,2,,,99.505,100.5,10^-55.3529,,,,,,,,,,,,,,,,,,0
1522,1,3025755,[Clostridium] innocuum,"",bacteria,false,,,,,,,,,,,,,,,,0.0211229184235214,2,,,75.4,32.5,10^-5.85261,,,,,,0
3020833,2,3020833,Isoalcanivorax,"",bacteria,false,,,,0.0211229184235214,2,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,[1306787],0
1306787,1,3020833,Isoalcanivorax pacificus,"",bacteria,false,,,,0.0211229184235214,2,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,,0
3020832,2,3020832,Alloalcanivorax,"",bacteria,false,,,,0.0211229184235214,2,,,96.1535,78.0,10^-36.5929,,,,,,,,,,,,,,,,,[285091],0
285091,1,3020832,Alloalcanivorax dieselolei,"",bacteria,false,,,,0.0211229184235214,2,,,96.1535,78.0,10^-36.5929,,,,,,,,,,,,,,,,,,0
2995704,2,2995704,Peterkaempfera,"",bacteria,false,,,,0.0211229184235214,2,,,99.005,100.5,10^-53.9806,,,,,,,,,,,,,,,,,[2126346],0
2126346,1,2995704,Peterkaempfera bronchialis,"",bacteria,false,,,,0.0211229184235214,2,,,99.005,100.5,10^-53.9806,,,,,,,,,,,,,,,,,,0
2994362,2,2994362,Parafrankia,"",bacteria,false,,,,,,,,,,,,,,,,0.0105614592117607,1,,,81.8,33.0,10^-9.06956,,,,,[573499],0
573499,1,2994362,Parafrankia sp. Ea1.12,"",bacteria,false,,,,,,,,,,,,,,,,0.0105614592117607,1,,,81.8,33.0,10^-9.06956,,,,,,0
2979332,2,2979332,Prescottella,"",bacteria,false,,,,0.0422458368470428,4,,,100.0,98.0,10^-54.335,,,,,,,,,,,,,,,,,[43767],1
43767,1,2979332,Prescottella equi,"",bacteria,false,,,,0.0422458368470428,4,,,100.0,98.0,10^-54.335,,,,,,,,,,,,,,,,,,1
2976759,2,2976759,Capillimicrobium,"",bacteria,false,,,,0.0422458368470428,4,,,95.795,89.0,10^-43.4008,,,,,,,,,,,,,,,,,[2884022],0
2884022,1,2976759,Capillimicrobium parvum,"",bacteria,false,,,,0.0422458368470428,4,,,95.795,89.0,10^-43.4008,,,,,,,,,,,,,,,,,,0
2974257,2,2974257,Hoylesella,"",bacteria,false,,,,,,,,,,,,,,,,0.0633687552705642,6,,,85.9833,30.0,10^-8.48569,,,,,"[633701, 386414, 840]",0
633701,1,2974257,Hoylesella saccharolytica,"",bacteria,false,,,,,,,,,,,,,,,,0.0211229184235214,2,,,79.2,24.0,10^-5.24336,,,,,,0
386414,1,2974257,Hoylesella timonensis,"",bacteria,false,,,,,,,,,,,,,,,,0.0211229184235214,2,,,86.35,33.0,10^-10.3076,,,,,,0
840,1,2974257,Hoylesella loescheii,"",bacteria,false,,,,,,,,,,,,,,,,0.0211229184235214,2,,,92.4,33.0,10^-9.90611,,,,,,0
2974251,2,2974251,Segatella,"",bacteria,false,,,,0.0422458368470428,4,,,99.2185,97.25,10^-52.7941,,,,,,0.0422458368470428,4,,,88.05,31.0,10^-9.78625,,,,,"[165179, 77095, 28135]",0
165179,1,2974251,Segatella copri,"",bacteria,false,,,,,,,,,,,,,,,,0.0211229184235214,2,,,79.3,31.0,10^-5.93611,,,,,,0
77095,1,2974251,Segatella bryantii,"",bacteria,false,,,,0.0211229184235214,2,,,98.958,96.0,10^-51.5988,,,,,,0.0211229184235214,2,,,96.8,31.0,10^-13.6364,,,,,,0
28135,1,2974251,Segatella oris,"",bacteria,false,,,,0.0211229184235214,2,,,99.479,98.5,10^-53.9894,,,,,,,,,,,,,,,,,,0
2963790,2,2963790,Vietsenia,"",eukaryota,false,,,,0.0105614592117607,1,,,98.0,100.0,10^-52.9535,,,,,,,,,,,,,,,,,[2963792],0
2963792,1,2963790,Vietsenia scaposa,"",eukaryota,false,,,,0.0105614592117607,1,,,98.0,100.0,10^-52.9535,,,,,,,,,,,,,,,,,,0
2948734,2,2948734,Gylbovirus,"",viruses,false,,,,450.794763535582,42683,17,41995,98.9794,2283.6,10^-293.489,,,,,,15.557029418923511,1473,5,854,97.4564,51.2242,10^-26.2418,,,,,[2955967],0
2955967,1,2948734,Gylbovirus aagae,"",viruses,false,,,,450.794763535582,42683,17,41995,98.9794,2283.6,10^-293.489,,,,,,15.557029418923511,1473,5,854,97.4564,51.2242,10^-26.2418,,,,,,0
2939270,2,2939270,Cubamyces,"",eukaryota,false,,,,,,,,,,,,,,,,0.0105614592117607,1,,,100.0,33.0,10^-12.1421,,,,,[2136021],0
2136021,1,2939270,Cubamyces menziesii,"",eukaryota,false,,,,,,,,,,,,,,,,0.0105614592117607,1,,,100.0,33.0,10^-12.1421,,,,,,0
2919364,2,2919364,Novacetimonas,"",bacteria,false,,,,0.0105614592117607,1,,,91.089,101.0,10^-44.0287,,,,,,0.0105614592117607,1,,,84.8,33.0,10^-10.6271,,,,,[436],0
436,1,2919364,Novacetimonas hansenii,"",bacteria,false,,,,0.0105614592117607,1,,,91.089,101.0,10^-44.0287,,,,,,0.0105614592117607,1,,,84.8,33.0,10^-10.6271,,,,,,0
2918882,2,2918882,Aduncisulcus,"",eukaryota,false,,,,,,,,,,,,,,,,0.0844916736940856,8,,,89.6,29.125,10^-7.72881,,,,,[2918883],0
2918883,1,2918882,Aduncisulcus paluster,"",eukaryota,false,,,,,,,,,,,,,,,,0.0844916736940856,8,,,89.6,29.125,10^-7.72881,,,,,,0
2907493,2,2907493,Halocatena,"",archaea,false,,,,0.0211229184235214,2,,,98.0,100.0,10^-52.2673,,,,,,,,,,,,,,,,,[2934937],0
2934937,1,2907493,Halocatena marina,"",archaea,false,,,,0.0211229184235214,2,,,98.0,100.0,10^-52.2673,,,,,,,,,,,,,,,,,,0
2901164,2,2901164,Stutzerimonas,"",bacteria,false,,,,0.528072960588035,50,,,96.8696,93.66,10^-47.8118,,,,,,0.105614592117607,10,,,97.05,31.0,10^-10.5986,,,,,"[3035479, 3022791, 1211807, 203192, 74829, 316]",0
3035479,1,2901164,Stutzerimonas sp. FeSN7,"",bacteria,false,,,,,,,,,,,,,,,,0.0211229184235214,2,,,97.0,33.0,10^-13.0918,,,,,,0
3022791,1,2901164,Stutzerimonas decontaminans,"",bacteria,false,,,,0.0105614592117607,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,,0
1211807,1,2901164,Stutzerimonas kunmingensis,"",bacteria,false,,,,,,,,,,,,,,,,0.0105614592117607,1,,,97.0,33.0,10^-13.5214,,,,,,0
203192,1,2901164,Stutzerimonas chloritidismutans,"",bacteria,false,,,,0.0211229184235214,2,,,96.535,101.0,10^-51.5768,,,,,,,,,,,,,,,,,,0
