tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_name,uploader,overall_job_status,runtime_seconds,total_reads,passed_filters,passed_filters_percent,host_organism,total_ercc_reads,subsampled_fraction,quality_control,compression_ratio,reads_after_bowtie2_ercc_filtered,reads_after_fastp,reads_after_bowtie2_host_filtered,reads_after_hisat2_host_filtered,reads_after_czid_dedup,sample_type,nucleotide_type,state,species,lineage,family
2948734,2,2948734,Gylbovirus,,viruses,False,109.0723675420609,11052.0,1.0,11041.0,99.0145,12669.3,10^-307.395,0.05921409747126,6.0,,,86.85,27.5,10^-5.91901,[2955967],0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Gylbovirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
2955967,1,2948734,Gylbovirus aagae,,viruses,False,109.0723675420609,11052.0,1.0,11041.0,99.0145,12669.3,10^-307.395,0.05921409747126,6.0,,,86.85,27.5,10^-5.91901,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Gylbovirus aagae', 'genus': 'Gylbovirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
2946826,2,2946826,Betascleroulivirus,,viruses,False,,,,,,,,0.01973803249042,2.0,,,98.5,33.0,10^-13.023,[2955482],0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Betascleroulivirus', 'family': 'Botourmiaviridae', 'order': 'Ourlivirales', 'class': 'Miaviricetes', 'phylum': 'Lenarviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Botourmiaviridae
2955482,1,2946826,Betascleroulivirus etaplasmoparae,,viruses,False,,,,,,,,0.01973803249042,2.0,,,98.5,33.0,10^-13.023,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Betascleroulivirus etaplasmoparae', 'genus': 'Betascleroulivirus', 'family': 'Botourmiaviridae', 'order': 'Ourlivirales', 'class': 'Miaviricetes', 'phylum': 'Lenarviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Botourmiaviridae
2842914,2,2842914,Obscuruvirus,,viruses,False,,,,,,,,0.00986901624521,1.0,,,62.5,32.0,10^-4.94692,[2980627],0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Obscuruvirus', 'family': 'Aliusviridae', 'order': 'Jingchuvirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Aliusviridae
2980627,1,2842914,Lestijarvi obscuruvirus,,viruses,False,,,,,,,,0.00986901624521,1.0,,,62.5,32.0,10^-4.94692,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Lestijarvi obscuruvirus', 'genus': 'Obscuruvirus', 'family': 'Aliusviridae', 'order': 'Jingchuvirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Aliusviridae
2842652,2,2842652,Doliuvirus,,viruses,False,,,,,,,,0.0986901624521,10.0,,,73.09,31.0,10^-6.60275,[2844094],0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Doliuvirus', 'family': 'Chuviridae', 'order': 'Jingchuvirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Chuviridae
2844094,1,2842652,Doliuvirus culisetae,,viruses,False,,,,,,,,0.0986901624521,10.0,,,73.09,31.0,10^-6.60275,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Doliuvirus culisetae', 'genus': 'Doliuvirus', 'family': 'Chuviridae', 'order': 'Jingchuvirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Chuviridae
2733155,2,2733155,Shapirovirus,,viruses,True,0.00986901624521,1.0,,,97.368,38.0,10^-12.2026,,,,,,,,[1959737],0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Shapirovirus', 'family': 'Jeanschmidtviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Jeanschmidtviridae
1959737,1,2733155,Caulobacter phage Ccr29,,viruses,True,0.00986901624521,1.0,,,97.368,38.0,10^-12.2026,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Caulobacter phage Ccr29', 'genus': 'Shapirovirus', 'family': 'Jeanschmidtviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Jeanschmidtviridae
1982251,2,1982251,Pahexavirus,,viruses,True,0.05921409747126,6.0,,,97.1717,96.0,10^-49.3127,0.02960704873563,3.0,,,97.9667,31.6667,10^-13.1558,"[2079410, 2079401, 2041563, 1982302, 1982280, 1982266, 1982261, 1982255]",0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Pahexavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2079410,1,1982251,Propionibacterium phage pa63,,viruses,True,,,,,,,,0.00986901624521,1.0,,,100.0,30.0,10^-10.8477,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Propionibacterium phage pa63', 'genus': 'Pahexavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2079401,1,1982251,Propionibacterium phage pa28,,viruses,True,,,,,,,,0.01973803249042,2.0,,,96.95,32.5,10^-14.3099,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Propionibacterium phage pa28', 'genus': 'Pahexavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2041563,1,1982251,Propionibacterium phage Supernova,,viruses,True,0.00986901624521,1.0,,,96.386,83.0,10^-39.9969,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Propionibacterium phage Supernova', 'genus': 'Pahexavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1982302,1,1982251,Pahexavirus PHL308M00,,viruses,True,0.00986901624521,1.0,,,97.0,100.0,10^-51.5811,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Pahexavirus PHL308M00', 'genus': 'Pahexavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1982280,1,1982251,Pahexavirus PHL071N05,,viruses,True,0.00986901624521,1.0,,,100.0,101.0,10^-56.3801,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Pahexavirus PHL071N05', 'genus': 'Pahexavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1982266,1,1982251,Pahexavirus P100D,,viruses,True,0.00986901624521,1.0,,,95.604,91.0,10^-44.074,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Pahexavirus P100D', 'genus': 'Pahexavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1982261,1,1982251,Pahexavirus P105,,viruses,True,0.00986901624521,1.0,,,96.04,101.0,10^-50.8906,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Pahexavirus P105', 'genus': 'Pahexavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1982255,1,1982251,Pahexavirus keiki,,viruses,True,0.00986901624521,1.0,,,98.0,100.0,10^-52.9535,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Pahexavirus keiki', 'genus': 'Pahexavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1980928,2,1980928,Sepunavirus,,viruses,True,0.01973803249042,2.0,,,100.0,100.5,10^-56.0391,0.00986901624521,1.0,,,100.0,33.0,10^-12.279,"[3028899, 2750280, 2234036]",0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Sepunavirus', 'subfamily': 'Twortvirinae', 'family': 'Herelleviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Herelleviridae
3028899,1,1980928,Staphylococcus phage vB_SepM_BE24,,viruses,True,0.00986901624521,1.0,,,100.0,100.0,10^-55.6982,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Staphylococcus phage vB_SepM_BE24', 'genus': 'Sepunavirus', 'subfamily': 'Twortvirinae', 'family': 'Herelleviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Herelleviridae
2750280,1,1980928,Staphylococcus phage vB_SepM_BE08,,viruses,True,0.00986901624521,1.0,,,100.0,101.0,10^-56.3801,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Staphylococcus phage vB_SepM_BE08', 'genus': 'Sepunavirus', 'subfamily': 'Twortvirinae', 'family': 'Herelleviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Herelleviridae
2234036,1,1980928,Staphylococcus phage Quidividi,,viruses,True,,,,,,,,0.00986901624521,1.0,,,100.0,33.0,10^-12.279,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Staphylococcus phage Quidividi', 'genus': 'Sepunavirus', 'subfamily': 'Twortvirinae', 'family': 'Herelleviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Herelleviridae
1913651,2,1913651,Krischvirus,,viruses,True,0.00986901624521,1.0,,,97.297,37.0,10^-11.528,,,,,,,,[2836116],0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Krischvirus', 'family': 'Straboviridae', 'order': 'Pantevenvirales', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Straboviridae
2836116,1,1913651,Escherichia phage vB_EcoM_Skers,,viruses,True,0.00986901624521,1.0,,,97.297,37.0,10^-11.528,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Escherichia phage vB_EcoM_Skers', 'genus': 'Krischvirus', 'family': 'Straboviridae', 'order': 'Pantevenvirales', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Straboviridae
1884455,2,1884455,Anphevirus,,viruses,False,0.04934508122605,5.0,,,99.0208,65.0,10^-30.8479,109.0624985258157,11051.0,1.0,11041.0,99.0525,2032.51,10^-307.429,[2059675],0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Anphevirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
2059675,1,1884455,Aedes aegypti anphevirus,,viruses,False,0.04934508122605,5.0,,,99.0208,65.0,10^-30.8479,109.0624985258157,11051.0,1.0,11041.0,99.0525,2032.51,10^-307.429,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Aedes aegypti anphevirus', 'genus': 'Anphevirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
1623305,2,1623305,Skunavirus,,viruses,True,0.01973803249042,2.0,,,100.0,91.0,10^-49.5635,,,,,,,,"[2845401, 2845148]",0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845401,1,1623305,Skunavirus CHPC964,,viruses,False,0.00986901624521,1.0,,,100.0,91.0,10^-49.5635,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Skunavirus CHPC964', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845148,1,1623305,Skunavirus sv05601,,viruses,False,0.00986901624521,1.0,,,100.0,91.0,10^-49.5635,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Skunavirus sv05601', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1623286,2,1623286,Casadabanvirus,,viruses,True,,,,,,,,0.00986901624521,1.0,,,75.0,32.0,10^-6.89963,[2966556],0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Casadabanvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2966556,1,1623286,Pseudomonas phage ZCPA1,,viruses,True,,,,,,,,0.00986901624521,1.0,,,75.0,32.0,10^-6.89963,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Pseudomonas phage ZCPA1', 'genus': 'Casadabanvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1232640,2,1232640,Solendovirus,,viruses,False,,,,,,,,0.01973803249042,2.0,,,75.75,33.0,10^-5.55978,[3048371],0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Solendovirus', 'family': 'Caulimoviridae', 'order': 'Ortervirales', 'class': 'Revtraviricetes', 'phylum': 'Artverviricota', 'kingdom': 'Pararnavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Caulimoviridae
3048371,1,1232640,Solendovirus venanicotianae,,viruses,False,,,,,,,,0.01973803249042,2.0,,,75.75,33.0,10^-5.55978,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Solendovirus venanicotianae', 'genus': 'Solendovirus', 'family': 'Caulimoviridae', 'order': 'Ortervirales', 'class': 'Revtraviricetes', 'phylum': 'Artverviricota', 'kingdom': 'Pararnavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Caulimoviridae
694002,2,694002,Betacoronavirus,,viruses,False,0.01973803249042,2.0,,,98.6485,39.0,10^-13.5642,,,,,,,,[694009],1,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Betacoronavirus', 'subfamily': 'Orthocoronavirinae', 'family': 'Coronaviridae', 'suborder': 'Cornidovirineae', 'order': 'Nidovirales', 'class': 'Pisoniviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Coronaviridae
694009,1,694002,Severe acute respiratory syndrome-related coronavirus,,viruses,False,0.01973803249042,2.0,,,98.6485,39.0,10^-13.5642,,,,,,,,,1,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Betacoronavirus pandemicum', 'subgenus': 'Sarbecovirus', 'genus': 'Betacoronavirus', 'subfamily': 'Orthocoronavirinae', 'family': 'Coronaviridae', 'suborder': 'Cornidovirineae', 'order': 'Nidovirales', 'class': 'Pisoniviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Coronaviridae
249588,2,249588,Mamastrovirus,,viruses,False,,,,,,,,0.01973803249042,2.0,,,91.5,23.5,10^-3.45174,[1239567],0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Mamastrovirus', 'family': 'Astroviridae', 'order': 'Stellavirales', 'class': 'Stelpaviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Astroviridae
1239567,1,249588,Mamastrovirus 3,,viruses,False,,,,,,,,0.01973803249042,2.0,,,91.5,23.5,10^-3.45174,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Mamastrovirus suis', 'genus': 'Mamastrovirus', 'family': 'Astroviridae', 'order': 'Stellavirales', 'class': 'Stelpaviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Astroviridae
208294,2,208294,Seadornavirus,,viruses,False,,,,,,,,0.25659442237546,26.0,1.0,24.0,94.2992,51.2917,10^-29.4269,[246280],0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Seadornavirus', 'family': 'Sedoreoviridae', 'order': 'Reovirales', 'class': 'Resentoviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Sedoreoviridae
246280,1,208294,Liao ning virus,,viruses,False,,,,,,,,0.25659442237546,26.0,1.0,24.0,94.2992,51.2917,10^-29.4269,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Seadornavirus liaoningense', 'genus': 'Seadornavirus', 'family': 'Sedoreoviridae', 'order': 'Reovirales', 'class': 'Resentoviricetes', 'phylum': 'Duplornaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Sedoreoviridae
186783,2,186783,Ourmiavirus,,viruses,False,0.00986901624521,1.0,,,90.909,99.0,10^-42.665,0.00986901624521,1.0,,,81.8,33.0,10^-7.66756,"[2741840, 2741826]",0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'genus': 'Ourmiavirus', 'family': 'Botourmiaviridae', 'order': 'Ourlivirales', 'class': 'Miaviricetes', 'phylum': 'Lenarviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Botourmiaviridae
2741840,1,186783,Erysiphe necator associated ourmia-like virus 60,,viruses,False,0.00986901624521,1.0,,,90.909,99.0,10^-42.665,,,,,,,,,0,M11,José Carlos Marin Montesino,COMPLETE,10264,101327700,355020,0.35,Mosquito,478,1.0,80.256,1.21,101327222,81321160,1236960,1235338,293382,Whole Body,DNA,Mérida,aedes_aegypti,"OrderedDict({'species': 'Erysiphe necator associated ourmia-like virus 60', 'family': 'Botourmiaviridae', 'order': 'Ourlivirales', 'class': 'Miaviricetes', 'phylum': 'Lenarviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Botourmiaviridae
