tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
2974251,2,2974251,Segatella,"",bacteria,false,,,,0.31872830393668794,35,1,6,97.0284,106.829,10^-49.2758,,,,,,0.40068701066326484,44,,,92.9568,29.7273,10^-9.37478,,,,,"[228604, 165179, 77095, 28136, 28135, 28126]",0
228604,1,2974251,Segatella salivae,"",bacteria,false,,,,,,,,,,,,,,,,0.036426091878478624,4,,,95.05,30.25,10^-10.814,,,,,,0
165179,1,2974251,Segatella copri,"",bacteria,false,,,,0.23676959721011107,26,1,6,96.077,111.192,10^-48.5209,,,,,,0.2458761201797307,27,,,91.3741,29.5926,10^-9.34088,,,,,,0
77095,1,2974251,Segatella bryantii,"",bacteria,false,,,,0.009106522969619656,1,,,100.0,75.0,10^-38.6685,,,,,,0.036426091878478624,4,,,91.95,25.75,10^-7.56999,,,,,,0
28136,1,2974251,Segatella oulorum,"",bacteria,false,,,,,,,,,,,,,,,,0.036426091878478624,4,,,100.0,32.0,10^-10.9469,,,,,,0
28135,1,2974251,Segatella oris,"",bacteria,false,,,,0.07285218375695725,8,,,99.7487,96.625,10^-53.0553,,,,,,0.036426091878478624,4,,,93.75,31.0,10^-7.59613,,,,,,0
28126,1,2974251,Segatella buccae,"",bacteria,false,,,,,,,,,,,,,,,,0.009106522969619656,1,,,100.0,33.0,10^-12.5784,,,,,,0
2970920,2,2970920,Alloexidiopsis,"",eukaryota,false,,,,0.027319568908858966,3,,,99.3367,100.667,10^-55.2379,,,,,,,,,,,,,,,,,"[2718544, 160903]",0
2718544,1,2970920,Alloexidiopsis yunnanensis,"",eukaryota,false,,,,0.009106522969619656,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,,0
160903,1,2970920,Alloexidiopsis calcea,"",eukaryota,false,,,,0.018213045939239312,2,,,99.005,100.5,10^-54.6668,,,,,,,,,,,,,,,,,,0
2967089,2,2967089,Abyssalbus,"",bacteria,false,,,,0.009106522969619656,1,,,95.775,71.0,10^-31.8305,,,,,,,,,,,,,,,,,[2926907],0
2926907,1,2967089,Abyssalbus ytuae,"",bacteria,false,,,,0.009106522969619656,1,,,95.775,71.0,10^-31.8305,,,,,,,,,,,,,,,,,,0
2964429,2,2964429,Candida/Metschnikowiaceae,"",eukaryota,false,,,,0.036426091878478624,4,,,90.3552,52.5,10^-16.1872,,,,,,,,,,,,,,,,,[1231522],0
1231522,1,2964429,[Candida] duobushaemulonis,"",eukaryota,false,,,,0.036426091878478624,4,,,90.3552,52.5,10^-16.1872,,,,,,,,,,,,,,,,,,0
2961514,2,2961514,Parvodontia,"",eukaryota,false,,,,0.009106522969619656,1,,,100.0,71.0,10^-35.9476,,,,,,,,,,,,,,,,,[2961516],0
2961516,1,2961514,Parvodontia sp.,"",eukaryota,false,,,,0.009106522969619656,1,,,100.0,71.0,10^-35.9476,,,,,,,,,,,,,,,,,,0
2951993,2,2951993,Alloacidobacterium,"",bacteria,false,,,,0.009106522969619656,1,,,91.892,74.0,10^-29.7539,,,,,,,,,,,,,,,,,[2763107],0
2763107,1,2951993,Alloacidobacterium dinghuense,"",bacteria,false,,,,0.009106522969619656,1,,,91.892,74.0,10^-29.7539,,,,,,,,,,,,,,,,,,0
2951106,2,2951106,Gracilinema,"",bacteria,false,,,,0.009106522969619656,1,,,96.04,101.0,10^-50.8906,,,,,,,,,,,,,,,,,[215591],0
215591,1,2951106,Gracilinema caldarium,"",bacteria,false,,,,0.009106522969619656,1,,,96.04,101.0,10^-50.8906,,,,,,,,,,,,,,,,,,0
2948734,2,2948734,Gylbovirus,"",viruses,false,,,,146.05952190972965,16039,1,16025,98.9511,12671.6,10^-307.402,,,,,,0.11838479860505553,13,1,8,78.7975,53.7692,10^-19.9772,,,,,[2955967],0
2955967,1,2948734,Gylbovirus aagae,"",viruses,false,,,,146.05952190972965,16039,1,16025,98.9511,12671.6,10^-307.402,,,,,,0.11838479860505553,13,1,8,78.7975,53.7692,10^-19.9772,,,,,,0
2946507,2,2946507,Microvenator,"",bacteria,false,,,,0.018213045939239312,2,,,93.069,101.0,10^-46.7735,,,,,,,,,,,,,,,,,[2600177],0
2600177,1,2946507,Microvenator marinus,"",bacteria,false,,,,0.018213045939239312,2,,,93.069,101.0,10^-46.7735,,,,,,,,,,,,,,,,,,0
2944826,2,2944826,Pontibrevibacter,"",bacteria,false,,,,0.009106522969619656,1,,,97.917,48.0,10^-18.9629,,,,,,,,,,,,,,,,,[2758038],0
2758038,1,2944826,Pontibrevibacter nitratireducens,"",bacteria,false,,,,0.009106522969619656,1,,,97.917,48.0,10^-18.9629,,,,,,,,,,,,,,,,,,0
2944815,2,2944815,Wielerella,"",bacteria,false,,,,0.036426091878478624,4,,,100.0,97.0,10^-53.6539,,,,,,,,,,,,,,,,,[2917790],0
2917790,1,2944815,Wielerella bovis,"",bacteria,false,,,,0.036426091878478624,4,,,100.0,97.0,10^-53.6539,,,,,,,,,,,,,,,,,,0
2944547,2,2944547,Thermochaetoides,"",eukaryota,false,,,,0.027319568908858966,3,,,97.9593,64.6667,10^-28.9237,,,,,,,,,,,,,,,,,[209285],0
209285,1,2944547,Thermochaetoides thermophila,"",eukaryota,false,,,,0.027319568908858966,3,,,97.9593,64.6667,10^-28.9237,,,,,,,,,,,,,,,,,,0
2944198,2,2944198,Wansuia,"",bacteria,false,,,,0.036426091878478624,4,,,93.9688,85.0,10^-39.3077,,,,,,,,,,,,,,,,,[2763667],0
2763667,1,2944198,Wansuia hejianensis,"",bacteria,false,,,,0.036426091878478624,4,,,93.9688,85.0,10^-39.3077,,,,,,,,,,,,,,,,,,0
2944193,2,2944193,Simiaoa,"",bacteria,false,,,,0.009106522969619656,1,,,97.959,49.0,10^-19.6402,,,,,,,,,,,,,,,,,[2763672],0
2763672,1,2944193,Simiaoa sunii,"",bacteria,false,,,,0.009106522969619656,1,,,97.959,49.0,10^-19.6402,,,,,,,,,,,,,,,,,,0
2944152,2,2944152,Wujia,"",bacteria,false,,,,0.009106522969619656,1,,,87.755,98.0,10^-37.8662,,,,,,,,,,,,,,,,,[2763670],0
2763670,1,2944152,Wujia chipingensis,"",bacteria,false,,,,0.009106522969619656,1,,,87.755,98.0,10^-37.8662,,,,,,,,,,,,,,,,,,0
2939270,2,2939270,Cubamyces,"",eukaryota,false,,,,,,,,,,,,,,,,0.027319568908858966,3,,,81.8,33.0,10^-9.24819,,,,,[1513325],0
1513325,1,2939270,Cubamyces sp. BRFM 1775,"",eukaryota,false,,,,,,,,,,,,,,,,0.027319568908858966,3,,,81.8,33.0,10^-9.24819,,,,,,0
2922426,2,2922426,Phototrophicus,"",bacteria,false,,,,0.018213045939239312,2,,,96.364,55.0,10^-22.3348,,,,,,,,,,,,,,,,,[2710758],0
2710758,1,2922426,Phototrophicus methaneseepsis,"",bacteria,false,,,,0.018213045939239312,2,,,96.364,55.0,10^-22.3348,,,,,,,,,,,,,,,,,,0
2919626,2,2919626,Alloyangia,"",bacteria,false,,,,0.009106522969619656,1,,,88.06,67.0,10^-22.249,,,,,,,,,,,,,,,,,[311180],0
311180,1,2919626,Alloyangia pacifica,"",bacteria,false,,,,0.009106522969619656,1,,,88.06,67.0,10^-22.249,,,,,,,,,,,,,,,,,,0
2919364,2,2919364,Novacetimonas,"",bacteria,false,,,,0.036426091878478624,4,,,100.0,100.75,10^-56.2096,,,,,,0.009106522969619656,1,,,86.4,22.0,10^-5.42946,,,,,[436],0
436,1,2919364,Novacetimonas hansenii,"",bacteria,false,,,,0.036426091878478624,4,,,100.0,100.75,10^-56.2096,,,,,,0.009106522969619656,1,,,86.4,22.0,10^-5.42946,,,,,,0
2918882,2,2918882,Aduncisulcus,"",eukaryota,false,,,,,,,,,,,,,,,,0.3733674417544059,41,,,85.3463,31.2439,10^-8.61201,,,,,[2918883],0
2918883,1,2918882,Aduncisulcus paluster,"",eukaryota,false,,,,,,,,,,,,,,,,0.3733674417544059,41,,,85.3463,31.2439,10^-8.61201,,,,,,0
2918498,2,2918498,Coptophylla,"",eukaryota,false,,,,0.009106522969619656,1,,,87.755,98.0,10^-37.8662,,,,,,,,,,,,,,,,,[2918499],0
2918499,1,2918498,Coptophylla lamimani,"",eukaryota,false,,,,0.009106522969619656,1,,,87.755,98.0,10^-37.8662,,,,,,,,,,,,,,,,,,0
2918469,2,2918469,Xanthoporia,"",eukaryota,false,,,,0.027319568908858966,3,,,97.6707,87.3333,10^-44.3242,,,,,,,,,,,,,,,,,[119080],0
119080,1,2918469,Xanthoporia radiata,"",eukaryota,false,,,,0.027319568908858966,3,,,97.6707,87.3333,10^-44.3242,,,,,,,,,,,,,,,,,,0
2913281,2,2913281,Pseudokabatana,"",eukaryota,false,,,,0.23676959721011107,26,,,89.5069,48.0952,10^-13.4727,,,,,,,,,,,,,,,,,[2913282],0
2913282,1,2913281,Pseudokabatana alburnus,"",eukaryota,false,,,,0.23676959721011107,26,,,89.5069,48.0952,10^-13.4727,,,,,,,,,,,,,,,,,,0
2912996,2,2912996,Changpingibacter,"",bacteria,false,,,,0.018213045939239312,2,,,100.0,101.0,10^-56.3801,,,,,,0.018213045939239312,2,,,100.0,33.0,10^-14.7154,,,,,[2758440],0
2758440,1,2912996,Changpingibacter yushuensis,"",bacteria,false,,,,0.018213045939239312,2,,,100.0,101.0,10^-56.3801,,,,,,0.018213045939239312,2,,,100.0,33.0,10^-14.7154,,,,,,0
2911176,2,2911176,Aquibium,"",bacteria,false,,,,0.027319568908858966,3,,,93.1817,94.3333,10^-42.6865,,,,,,,,,,,,,,,,,"[1670800, 675281]",0
1670800,1,2911176,Aquibium oceanicum,"",bacteria,false,,,,0.009106522969619656,1,,,86.139,101.0,10^-37.1669,,,,,,,,,,,,,,,,,,0
675281,1,2911176,Aquibium microcysteis,"",bacteria,false,,,,0.018213045939239312,2,,,96.703,91.0,10^-45.4464,,,,,,,,,,,,,,,,,,0
2908803,2,2908803,Pleurocordyceps,"",eukaryota,false,,,,0.009106522969619656,1,,,92.157,51.0,10^-16.8781,,,,,,0.009106522969619656,1,,,93.1,29.0,10^-7.67366,,,,,[99896],0
99896,1,2908803,Pleurocordyceps sinensis,"",eukaryota,false,,,,0.009106522969619656,1,,,92.157,51.0,10^-16.8781,,,,,,0.009106522969619656,1,,,93.1,29.0,10^-7.67366,,,,,,0
2908171,2,2908171,Phanerochaetella,"",eukaryota,false,,,,0.009106522969619656,1,,,100.0,94.0,10^-51.608,,,,,,,,,,,,,,,,,[1485224],0
1485224,1,2908171,Phanerochaetella xerophila,"",eukaryota,false,,,,0.009106522969619656,1,,,100.0,94.0,10^-51.608,,,,,,,,,,,,,,,,,,0
2905158,2,2905158,Salinomyces,"",eukaryota,false,,,,,,,,,,,,,,,,0.009106522969619656,1,,,93.3,30.0,10^-9.3851,,,,,[706561],0
706561,1,2905158,Salinomyces thailandica,"",eukaryota,false,,,,,,,,,,,,,,,,0.009106522969619656,1,,,93.3,30.0,10^-9.3851,,,,,,0
2904863,2,2904863,Hermanssonia,"",eukaryota,false,,,,0.018213045939239312,2,,,100.0,87.0,10^-46.844,,,,,,,,,,,,,,,,,[98765],0
98765,1,2904863,Hermanssonia centrifuga,"",eukaryota,false,,,,0.018213045939239312,2,,,100.0,87.0,10^-46.844,,,,,,,,,,,,,,,,,,0
2901189,2,2901189,Halopseudomonas,"",bacteria,false,,,,0.05463913781771793,6,,,99.5983,81.5,10^-42.6424,,,,,,0.009106522969619656,1,,,100.0,33.0,10^-12.821,,,,,"[1434072, 857252, 797277, 553151, 487184]",0
1434072,1,2901189,Halopseudomonas salegens,"",bacteria,false,,,,,,,,,,,,,,,,0.009106522969619656,1,,,100.0,33.0,10^-12.821,,,,,,0
857252,1,2901189,Halopseudomonas aestusnigri,"",bacteria,false,,,,0.018213045939239312,2,,,100.0,87.0,10^-46.8383,,,,,,,,,,,,,,,,,,0
