tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
3054434,2,3054434,Paragliomastix,"",eukaryota,false,,,,0.10855752452368758,1,,,100.0,75.0,10^-38.6685,,,,,,,,,,,,,,,,,[61182],0
61182,1,3054434,Paragliomastix luzulae,"",eukaryota,false,,,,0.10855752452368758,1,,,100.0,75.0,10^-38.6685,,,,,,,,,,,,,,,,,,0
3025755,2,3025755,Thomasclavelia,"",bacteria,false,,,,,,,,,,,,,,,,0.10855752452368758,1,,,91.7,24.0,10^-4.68613,,,,,[1522],0
1522,1,3025755,[Clostridium] innocuum,"",bacteria,false,,,,,,,,,,,,,,,,0.10855752452368758,1,,,91.7,24.0,10^-4.68613,,,,,,0
2997349,2,2997349,Winslowiella,"",bacteria,false,,,,,,,,,,,,,,,,0.10855752452368758,1,,,96.0,25.0,10^-4.92445,,,,,[1560201],0
1560201,1,2997349,Winslowiella iniecta,"",bacteria,false,,,,,,,,,,,,,,,,0.10855752452368758,1,,,96.0,25.0,10^-4.92445,,,,,,0
2964429,2,2964429,Candida/Metschnikowiaceae,"",eukaryota,false,,,,0.10855752452368758,1,,,95.455,44.0,10^-14.8836,,,,,,,,,,,,,,,,,[45354],0
45354,1,2964429,[Candida] intermedia,"",eukaryota,false,,,,0.10855752452368758,1,,,95.455,44.0,10^-14.8836,,,,,,,,,,,,,,,,,,0
2944547,2,2944547,Thermochaetoides,"",eukaryota,false,,,,0.10855752452368758,1,,,91.667,36.0,10^-8.10892,,,,,,,,,,,,,,,,,[209285],0
209285,1,2944547,Thermochaetoides thermophila,"",eukaryota,false,,,,0.10855752452368758,1,,,91.667,36.0,10^-8.10892,,,,,,,,,,,,,,,,,,0
2939270,2,2939270,Cubamyces,"",eukaryota,false,,,,,,,,,,,,,,,,0.10855752452368758,1,,,84.0,25.0,10^-4.43297,,,,,[1513325],0
