tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
2919614,2,2919614,Williamsoniiplasma,"",bacteria,false,,,,0.11911469196345084,1,,,100.0,76.0,10^-39.3489,,,,,,,,,,,,,,,,,[214888],0
214888,1,2919614,Williamsoniiplasma luminosum,"",bacteria,false,,,,0.11911469196345084,1,,,100.0,76.0,10^-39.3489,,,,,,,,,,,,,,,,,,0
2865286,2,2865286,Conescharellina,"",eukaryota,false,,,,0.23822938392690168,2,,,87.5,64.0,10^-20.2104,,,,,,,,,,,,,,,,,[2865288],0
2865288,1,2865286,Conescharellina sp. BLEED1816,"",eukaryota,false,,,,0.23822938392690168,2,,,87.5,64.0,10^-20.2104,,,,,,,,,,,,,,,,,,0
2842620,2,2842620,Culicidavirus,"",viruses,false,,,,,,,,,,,,,,,,0.11911469196345084,1,,,72.0,25.0,10^-5.79588,,,,,[2844040],0
2844040,1,2842620,Culicidavirus quitotaense,"",viruses,false,,,,,,,,,,,,,,,,0.11911469196345084,1,,,72.0,25.0,10^-5.79588,,,,,,0
2831443,2,2831443,Heliomicrobium,"",bacteria,false,,,,,,,,,,,,,,,,14.889336495431357,125,1,125,55.455,110.0,10^-23.9914,,,,,[35701],0
35701,1,2831443,Heliomicrobium modesticaldum,"",bacteria,false,,,,,,,,,,,,,,,,14.889336495431357,125,1,125,55.455,110.0,10^-23.9914,,,,,,0
2743949,2,2743949,Eirmocides,"",eukaryota,false,,,,0.7146881517807051,6,,,95.3558,75.1667,10^-33.7499,,,,,,,,,,,,,,,,,"[2810227, 2810221, 2810220]",0
2810227,1,2743949,Eirmocides silicea,"",eukaryota,false,,,,0.23822938392690168,2,,,95.3135,74.5,10^-33.5251,,,,,,,,,,,,,,,,,,0
2810221,1,2743949,Eirmocides helenita,"",eukaryota,false,,,,0.35734407589035255,3,,,95.5903,75.3333,10^-33.8633,,,,,,,,,,,,,,,,,,0
