tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
3112694,2,3112694,Cryoendolithus,"",eukaryota,false,,,,,,,,,,,,,,,,0.030208186840932735,1,,,100.0,32.0,10^-10.7595,,,,,[1507870],0
1507870,1,3112694,Cryoendolithus antarcticus,"",eukaryota,false,,,,,,,,,,,,,,,,0.030208186840932735,1,,,100.0,32.0,10^-10.7595,,,,,,0
3108216,2,3108216,Jeongeuplla,"",bacteria,false,,,,0.030208186840932735,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,[2998449],0
2998449,1,3108216,Jeongeuplla avenae,"",bacteria,false,,,,0.030208186840932735,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,,0
3072477,2,3072477,Agroathelia,"",eukaryota,false,,,,0.030208186840932735,1,,,100.0,64.0,10^-31.1893,,,,,,,,,,,,,,,,,[39291],0
39291,1,3072477,Agroathelia rolfsii,"",eukaryota,false,,,,0.030208186840932735,1,,,100.0,64.0,10^-31.1893,,,,,,,,,,,,,,,,,,0
3068352,2,3068352,Rubroshorea,"",eukaryota,false,,,,,,,,,,,,,,,,0.12083274736373094,4,,,86.175,28.25,10^-7.0899,,,,,[152421],0
152421,1,3068352,Rubroshorea leprosula,"",eukaryota,false,,,,,,,,,,,,,,,,0.12083274736373094,4,,,86.175,28.25,10^-7.0899,,,,,,0
3065019,2,3065019,Dendrocorticiopsis,"",eukaryota,false,,,,0.030208186840932735,1,,,96.667,90.0,10^-44.765,,,,,,,,,,,,,,,,,[2810420],0
2810420,1,3065019,Dendrocorticiopsis orientalis,"",eukaryota,false,,,,0.030208186840932735,1,,,96.667,90.0,10^-44.765,,,,,,,,,,,,,,,,,,0
3053649,2,3053649,Candidatus Heimdallarchaeum,"",archaea,false,,,,0.06041637368186547,2,,,94.444,36.0,10^-9.48129,,,,,,,,,,,,,,,,,[2876573],0
2876573,1,3053649,Candidatus Heimdallarchaeum aukensis,"",archaea,false,,,,0.06041637368186547,2,,,94.444,36.0,10^-9.48129,,,,,,,,,,,,,,,,,,0
3051137,2,3051137,Paracidovorax,"",bacteria,false,,,,0.030208186840932735,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,[80869],0
80869,1,3051137,Paracidovorax citrulli,"",bacteria,false,,,,0.030208186840932735,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,,0
3050722,2,3050722,Algicella,"",bacteria,false,,,,0.06041637368186547,2,,,98.876,89.0,10^-46.8284,,,,,,,,,,,,,,,,,[2683284],0
