tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
3108216,2,3108216,Jeongeuplla,"",bacteria,false,,,,0.22972129523298448,2,,,93.377,75.5,10^-32.1469,,,,,,,,,,,,,,,,,[2998449],0
2998449,1,3108216,Jeongeuplla avenae,"",bacteria,false,,,,0.22972129523298448,2,,,93.377,75.5,10^-32.1469,,,,,,,,,,,,,,,,,,0
3068352,2,3068352,Rubroshorea,"",eukaryota,false,,,,,,,,,,,,,,,,0.34458194284947674,3,,,91.7,24.0,10^-6.1568,,,,,[152421],0
152421,1,3068352,Rubroshorea leprosula,"",eukaryota,false,,,,,,,,,,,,,,,,0.34458194284947674,3,,,91.7,24.0,10^-6.1568,,,,,,0
3041336,2,3041336,Stipitochalara,"",eukaryota,false,,,,,,,,,,,,,,,,0.11486064761649224,1,,,81.8,22.0,10^-3.59346,,,,,[112123],0
112123,1,3041336,Stipitochalara longipes,"",eukaryota,false,,,,,,,,,,,,,,,,0.11486064761649224,1,,,81.8,22.0,10^-3.59346,,,,,,0
3025755,2,3025755,Thomasclavelia,"",bacteria,false,,,,0.22972129523298448,2,,,97.3325,75.0,10^-35.9238,,,,,,,,,,,,,,,,,[1522],0
1522,1,3025755,[Clostridium] innocuum,"",bacteria,false,,,,0.22972129523298448,2,,,97.3325,75.0,10^-35.9238,,,,,,,,,,,,,,,,,,0
2998103,2,2998103,Effusomyces,"",eukaryota,false,,,,0.11486064761649224,1,,,98.684,76.0,10^-37.9766,,,,,,,,,,,,,,,,,[2998104],0
2998104,1,2998103,Effusomyces thailandicus,"",eukaryota,false,,,,0.11486064761649224,1,,,98.684,76.0,10^-37.9766,,,,,,,,,,,,,,,,,,0
