tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
3108216,2,3108216,Jeongeuplla,"",bacteria,false,,,,0.02583999181696918,1,,,100.0,92.0,10^-50.2449,,,,,,,,,,,,,,,,,[2998449],0
2998449,1,3108216,Jeongeuplla avenae,"",bacteria,false,,,,0.02583999181696918,1,,,100.0,92.0,10^-50.2449,,,,,,,,,,,,,,,,,,0
3068352,2,3068352,Rubroshorea,"",eukaryota,false,,,,,,,,,,,,,,,,0.05167998363393836,2,,,75.05,26.0,10^-3.24961,,,,,[152421],0
152421,1,3068352,Rubroshorea leprosula,"",eukaryota,false,,,,,,,,,,,,,,,,0.05167998363393836,2,,,75.05,26.0,10^-3.24961,,,,,,0
3065019,2,3065019,Dendrocorticiopsis,"",eukaryota,false,,,,0.02583999181696918,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,[2810420],0
2810420,1,3065019,Dendrocorticiopsis orientalis,"",eukaryota,false,,,,0.02583999181696918,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,,0
3058778,2,3058778,Brytella,"",bacteria,false,,,,,,,,,,,,,,,,0.02583999181696918,1,,,78.8,33.0,10^-4.13194,,,,,[2959299],0
2959299,1,3058778,Brytella acorum,"",bacteria,false,,,,,,,,,,,,,,,,0.02583999181696918,1,,,78.8,33.0,10^-4.13194,,,,,,0
3042496,2,3042496,Candidatus Bostrichicola,"",bacteria,false,,,,0.02583999181696918,1,,,91.25,80.0,10^-32.4648,,,,,,,,,,,,,,,,,[3042497],0
3042497,1,3042496,Candidatus Bostrichicola ureolyticus,"",bacteria,false,,,,0.02583999181696918,1,,,91.25,80.0,10^-32.4648,,,,,,,,,,,,,,,,,,0
3041336,2,3041336,Stipitochalara,"",eukaryota,false,,,,,,,,,,,,,,,,0.02583999181696918,1,,,68.8,32.0,10^-3.9914,,,,,[112123],0
112123,1,3041336,Stipitochalara longipes,"",eukaryota,false,,,,,,,,,,,,,,,,0.02583999181696918,1,,,68.8,32.0,10^-3.9914,,,,,,0
3034393,2,3034393,Cyanoporus,"",eukaryota,false,,,,0.05167998363393836,2,,,100.0,100.5,10^-56.0391,,,,,,,,,,,,,,,,,[139413],0
139413,1,3034393,Cyanoporus fuligo,"",eukaryota,false,,,,0.05167998363393836,2,,,100.0,100.5,10^-56.0391,,,,,,,,,,,,,,,,,,0
3025755,2,3025755,Thomasclavelia,"",bacteria,false,,,,0.05167998363393836,2,,,99.342,73.5,10^-36.9621,,,,,,0.02583999181696918,1,,,64.0,25.0,10^-3.29073,,,,,[1522],0
1522,1,3025755,[Clostridium] innocuum,"",bacteria,false,,,,0.05167998363393836,2,,,99.342,73.5,10^-36.9621,,,,,,0.02583999181696918,1,,,64.0,25.0,10^-3.29073,,,,,,0
