taxId,taxLevel,genus_tax_id,name,common_name,category,is_phage,species_tax_ids,agg_score,max_z_score,nt.z_score,nt.rpm,nt.count,nt.contigs,nt.contig_r,nt.percent_identity,nt.alignment_length,nt.e_value,nt.bg_mean,nt.bg_stdev,nt.bg_mean_mass_normalized,nt.bg_stdev_mass_normalized,nr.z_score,nr.rpm,nr.count,nr.contigs,nr.contig_r,nr.percent_identity,nr.alignment_length,nr.e_value,nr.bg_mean,nr.bg_stdev,nr.bg_mean_mass_normalized,nr.bg_stdev_mass_normalized,known_pathogen
1307798,"genus",1307798,"Negevirus","","viruses",false,[2651953],"-","-","-",0.23822938392690168,2,"-","-",93.7085,70,29.0935,"-","-","-","-","-",0.35734407589035255,3,"-","-",97.2333,24,6.41519,"-","-","-","-",0
2651953,"species",1307798,"Rinkaby virus","","viruses",false,"-","-","-","-",0.2,2,"-","-",93.7,70,29.1,"-","-","-","-","-",0.4,3,"-","-",97.2,24,6.4,"-","-","-","-",0
694002,"genus",694002,"Betacoronavirus","","viruses",false,[694009],"-","-","-",0.23822938392690168,2,"-","-",92.2075,77,31.7952,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",1
694009,"species",694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",false,"-","-","-","-",0.2,2,"-","-",92.2,77,31.8,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",1
200,"genus",200,"all taxa with neither family nor genus classification","-","-",false,"[2980377,2689360,2607732,2585031,2053541,2044939,1709940,710804,581218,546760,241622,208549,198431,181861,175245,155900,100272,77133,-100]","-","-","-",5.717505214245641,48,"-","-",97.4193,70.5532,33.3127,"-","-","-","-","-",11.673239812418183,98,3,24,85.2335,39.8163,15.4656,"-","-","-","-",0
2585031,"species",200,"Riboviria sp.","","viruses",false,"-","-","-","-",0.5,4,"-","-",91.1,67,25.3,"-","-","-","-","-",0.2,2,"-","-",87.9,24.5,6,"-","-","-","-",0
3 Filters Applied:,Categories:, Viruses,Viruses - Phage,Thresholds:, NT L (alignment length in bp) >= 50
