tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen
3068352,2,3068352,Rubroshorea,"",eukaryota,false,,,,,,,,,,,,,,,,0.7479995565907273,10,,,71.5,29.6667,10^-5.6075,,,,,[152421],0
152421,1,3068352,Rubroshorea leprosula,"",eukaryota,false,,,,,,,,,,,,,,,,0.7479995565907273,10,,,71.5,29.6667,10^-5.6075,,,,,,0
3065265,2,3065265,Dinochytrium,"",eukaryota,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,81.8,33.0,10^-7.80134,,,,,[1774096],0
1774096,1,3065265,Dinochytrium kinnereticum,"",eukaryota,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,81.8,33.0,10^-7.80134,,,,,,0
3044782,2,3044782,Orthoflavivirus,"",viruses,false,,,,1.4959991131814545,20,1,14,94.4948,103.947,10^-37.2581,,,,,,,,,,,,,,,,,[3052464],1
3052464,1,3044782,Orthoflavivirus denguei,"",viruses,false,,,,1.4959991131814545,20,1,14,94.4948,103.947,10^-37.2581,,,,,,,,,,,,,,,,,,1
3026546,2,3026546,Duffyella,"",bacteria,false,,,,0.14959991131814546,2,,,97.525,101.0,10^-52.9491,,,,,,,,,,,,,,,,,[1619313],0
1619313,1,3026546,Duffyella gerundensis,"",bacteria,false,,,,0.14959991131814546,2,,,97.525,101.0,10^-52.9491,,,,,,,,,,,,,,,,,,0
2996260,2,2996260,Polyrhizophydium,"",eukaryota,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,90.9,33.0,10^-10.8125,,,,,[2732419],0
2732419,1,2996260,Polyrhizophydium stewartii,"",eukaryota,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,90.9,33.0,10^-10.8125,,,,,,0
2995702,2,2995702,Actinacidiphila,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,100.0,33.0,10^-13.9281,,,,,[887465],0
887465,1,2995702,Actinacidiphila cocklensis,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,100.0,33.0,10^-13.9281,,,,,,0
2993541,2,2993541,Neolewinella,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,87.9,33.0,10^-9.57025,,,,,[2562452],0
2562452,1,2993541,Neolewinella litorea,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,87.9,33.0,10^-9.57025,,,,,,0
2984170,2,2984170,Phytohalomonas,"",bacteria,false,,,,0.07479995565907273,1,,,99.01,101.0,10^-55.0077,,,,,,,,,,,,,,,,,[2081032],0
2081032,1,2984170,Phytohalomonas tamaricis,"",bacteria,false,,,,0.07479995565907273,1,,,99.01,101.0,10^-55.0077,,,,,,,,,,,,,,,,,,0
2974251,2,2974251,Segatella,"",bacteria,false,,,,0.5983996452725818,8,1,4,99.7549,167.375,10^-86.2808,,,,,,0.14959991131814546,2,,,98.5,32.5,10^-11.1457,,,,,[165179],0
165179,1,2974251,Segatella copri,"",bacteria,false,,,,0.5983996452725818,8,1,4,99.7549,167.375,10^-86.2808,,,,,,0.14959991131814546,2,,,98.5,32.5,10^-11.1457,,,,,,0
2951107,2,2951107,Leadbettera,"",bacteria,false,,,,6.2831962753621085,84,1,84,88.462,156.0,10^-43.1085,,,,,,,,,,,,,,,,,[150829],0
150829,1,2951107,Leadbettera azotonutricia,"",bacteria,false,,,,6.2831962753621085,84,1,84,88.462,156.0,10^-43.1085,,,,,,,,,,,,,,,,,,0
2948734,2,2948734,Gylbovirus,"",viruses,false,,,,9.050794634747799,121,9,68,99.2433,193.667,10^-97.4706,,,,,,7.6295954772254175,102,7,58,99.317,59.84,10^-31.548,,,,,[2955967],0
2955967,1,2948734,Gylbovirus aagae,"",viruses,false,,,,9.050794634747799,121,9,68,99.2433,193.667,10^-97.4706,,,,,,7.6295954772254175,102,7,58,99.317,59.84,10^-31.548,,,,,,0
2946797,2,2946797,Anayavirus,"",viruses,false,,,,0.07479995565907273,1,,,97.5,40.0,10^-13.5526,,,,,,,,,,,,,,,,,[2961974],0
2961974,1,2946797,Mycobacterium phage Kashi_RDG1,"",viruses,true,,,,0.07479995565907273,1,,,97.5,40.0,10^-13.5526,,,,,,,,,,,,,,,,,,0
2944195,2,2944195,Qiania,"",bacteria,false,,,,0.14959991131814546,2,,,84.615,39.0,10^-6.01561,,,,,,,,,,,,,,,,,[2763669],0
2763669,1,2944195,Qiania dongpingensis,"",bacteria,false,,,,0.14959991131814546,2,,,84.615,39.0,10^-6.01561,,,,,,,,,,,,,,,,,,0
2943286,2,2943286,Sideroxyarcus,"",bacteria,false,,,,0.14959991131814546,2,,,90.566,53.0,10^-16.8614,,,,,,,,,,,,,,,,,[2764705],0
2764705,1,2943286,Sideroxyarcus emersonii,"",bacteria,false,,,,0.14959991131814546,2,,,90.566,53.0,10^-16.8614,,,,,,,,,,,,,,,,,,0
2925678,2,2925678,Xaviernesmea,"",bacteria,false,,,,,,,,,,,,,,,,119.08152940924377,1592,1,1592,74.834,151.0,10^-63.7011,,,,,[464029],0
464029,1,2925678,Xaviernesmea oryzae,"",bacteria,false,,,,,,,,,,,,,,,,119.08152940924377,1592,1,1592,74.834,151.0,10^-63.7011,,,,,,0
2925254,2,2925254,Alfaria,"",eukaryota,false,,,,0.07479995565907273,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,[610011],0
610011,1,2925254,Alfaria minuta,"",eukaryota,false,,,,0.07479995565907273,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,,0
2919364,2,2919364,Novacetimonas,"",bacteria,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,80.45,31.5,10^-6.9793,,,,,[436],0
436,1,2919364,Novacetimonas hansenii,"",bacteria,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,80.45,31.5,10^-6.9793,,,,,,0
2918882,2,2918882,Aduncisulcus,"",eukaryota,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,66.7,33.0,10^-3.62709,,,,,[2918883],0
2918883,1,2918882,Aduncisulcus paluster,"",eukaryota,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,66.7,33.0,10^-3.62709,,,,,,0
2918469,2,2918469,Xanthoporia,"",eukaryota,false,,,,0.07479995565907273,1,,,96.04,101.0,10^-50.8906,,,,,,,,,,,,,,,,,[119080],0
119080,1,2918469,Xanthoporia radiata,"",eukaryota,false,,,,0.07479995565907273,1,,,96.04,101.0,10^-50.8906,,,,,,,,,,,,,,,,,,0
2904863,2,2904863,Hermanssonia,"",eukaryota,false,,,,0.07479995565907273,1,,,97.872,94.0,10^-48.8632,,,,,,,,,,,,,,,,,[98765],0
98765,1,2904863,Hermanssonia centrifuga,"",eukaryota,false,,,,0.07479995565907273,1,,,97.872,94.0,10^-48.8632,,,,,,,,,,,,,,,,,,0
2901189,2,2901189,Halopseudomonas,"",bacteria,false,,,,0.07479995565907273,1,,,89.744,39.0,10^-8.76035,,,,,,,,,,,,,,,,,[1434072],0
1434072,1,2901189,Halopseudomonas salegens,"",bacteria,false,,,,0.07479995565907273,1,,,89.744,39.0,10^-8.76035,,,,,,,,,,,,,,,,,,0
2901164,2,2901164,Stutzerimonas,"",bacteria,false,,,,0.14959991131814546,2,,,100.0,59.0,10^-27.7937,,,,,,,,,,,,,,,,,[316],0
316,1,2901164,Stutzerimonas stutzeri,"",bacteria,false,,,,0.14959991131814546,2,,,100.0,59.0,10^-27.7937,,,,,,,,,,,,,,,,,,0
2886823,2,2886823,Desulfosediminicola,"",bacteria,false,,,,0.07479995565907273,1,,,90.909,55.0,10^-18.2176,,,,,,,,,,,,,,,,,[2569540],0
2569540,1,2886823,Desulfosediminicola ganghwensis,"",bacteria,false,,,,0.07479995565907273,1,,,90.909,55.0,10^-18.2176,,,,,,,,,,,,,,,,,,0
2884239,2,2884239,Exephanes,"",eukaryota,false,,,,1.0471993792270182,14,,,90.0205,55.2308,10^-17.0268,,,,,,,,,,,,,,,,,[2884240],0
2884240,1,2884239,Exephanes ischioxanthus,"",eukaryota,false,,,,1.0471993792270182,14,,,90.0205,55.2308,10^-17.0268,,,,,,,,,,,,,,,,,,0
2878381,2,2878381,Capillidium,"",eukaryota,false,,,,0.44879973395443634,6,,,92.9542,85.6667,10^-37.4694,,,,,,,,,,,,,,,,,"[1167838, 181046]",0
1167838,1,2878381,Capillidium heterosporum,"",eukaryota,false,,,,0.2991998226362909,4,,,93.09,88.25,10^-39.1148,,,,,,,,,,,,,,,,,,0
181046,1,2878381,Capillidium rhysosporum,"",eukaryota,false,,,,0.14959991131814546,2,,,92.6825,80.5,10^-34.1786,,,,,,,,,,,,,,,,,,0
2878373,2,2878373,Neoconidiobolus,"",eukaryota,false,,,,0.44879973395443634,6,,,92.8848,86.0,10^-37.4698,,,,,,0.44879973395443634,6,,,86.45,29.6667,10^-7.59211,,,,,[76012],0
76012,1,2878373,Neoconidiobolus thromboides,"",eukaryota,false,,,,0.44879973395443634,6,,,92.8848,86.0,10^-37.4698,,,,,,0.44879973395443634,6,,,86.45,29.6667,10^-7.59211,,,,,,0
2874059,2,2874059,Halotydeus,"",eukaryota,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,70.6,32.5,10^-7.73796,,,,,[2874060],0
2874060,1,2874059,Halotydeus destructor,"",eukaryota,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,70.6,32.5,10^-7.73796,,,,,,0
2865286,2,2865286,Conescharellina,"",eukaryota,false,,,,0.22439986697721817,3,,,87.6873,72.6667,10^-24.7309,,,,,,,,,,,,,,,,,[2865288],0
2865288,1,2865286,Conescharellina sp. BLEED1816,"",eukaryota,false,,,,0.22439986697721817,3,,,87.6873,72.6667,10^-24.7309,,,,,,,,,,,,,,,,,,0
2843423,2,2843423,Moturavirus,"",viruses,false,,,,0.07479995565907273,1,,,88.889,45.0,10^-11.4429,,,,,,,,,,,,,,,,,[2843625],0
2843625,1,2843423,Moturavirus motura,"",viruses,false,,,,0.07479995565907273,1,,,88.889,45.0,10^-11.4429,,,,,,,,,,,,,,,,,,0
2842996,2,2842996,Quwivirus,"",viruses,false,,,,0.07479995565907273,1,,,90.0,40.0,10^-9.43554,,,,,,,,,,,,,,,,,[3050254],0
3050254,1,2842996,Quwivirus caviidbeta2,"",viruses,false,,,,0.07479995565907273,1,,,90.0,40.0,10^-9.43554,,,,,,,,,,,,,,,,,,0
2842863,2,2842863,Merhavirus,"",viruses,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,59.4,32.0,10^-6.05552,,,,,[2845583],0
2845583,1,2842863,Merhavirus merida,"",viruses,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,59.4,32.0,10^-6.05552,,,,,,0
2842652,2,2842652,Doliuvirus,"",viruses,false,,,,,,,,,,,,,,,,0.44879973395443634,6,,,71.3167,32.0,10^-5.92244,,,,,[2844094],0
2844094,1,2842652,Doliuvirus culisetae,"",viruses,false,,,,,,,,,,,,,,,,0.44879973395443634,6,,,71.3167,32.0,10^-5.92244,,,,,,0
2837507,2,2837507,Robertmurraya,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,81.5,27.0,10^-6.09691,,,,,[1037680],0
1037680,1,2837507,Robertmurraya kyonggiensis,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,81.5,27.0,10^-6.09691,,,,,,0
2834378,2,2834378,Entomospira,"",bacteria,false,,,,467.20052304656826,6246,3,5298,92.5517,435.422,10^-270.484,,,,,,7.479995565907273,100,1,6,85.4824,34.02,10^-10.1009,,,,,"[2719989, 2719988, 2719987, 797270]",0
2719989,1,2834378,Entomospira culicis,"",bacteria,false,,,,408.9313575881506,5467,3,5298,92.2033,466.996,10^-291.183,,,,,,5.011597029157873,67,1,6,86.9797,34.9254,10^-10.9833,,,,,,0
2719988,1,2834378,Entomospira entomophila,"",bacteria,false,,,,1.9447988471358908,26,,,97.5154,79.4167,10^-38.8791,,,,,,1.1967992905451637,16,,,84.1625,31.9375,10^-9.06099,,,,,,0
2719987,1,2834378,Entomospira nematocerorum,"",bacteria,false,,,,56.17476669996362,751,,,96.1588,97.7841,10^-48.9504,,,,,,1.2715992462042363,17,,,80.8235,32.4118,10^-7.60184,,,,,,0
797270,1,2834378,Entomospira sp. BR173,"",bacteria,false,,,,0.14959991131814546,2,,,100.0,51.5,10^-22.7219,,,,,,,,,,,,,,,,,,0
2831443,2,2831443,Heliomicrobium,"",bacteria,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,85.5,30.5,10^-7.08433,,,,,[35701],0
35701,1,2831443,Heliomicrobium modesticaldum,"",bacteria,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,85.5,30.5,10^-7.08433,,,,,,0
2823221,2,2823221,Allgaiera,"",bacteria,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,77.75,31.5,10^-7.34306,,,,,[765699],0
765699,1,2823221,Allgaiera indica,"",bacteria,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,77.75,31.5,10^-7.34306,,,,,,0
2803850,2,2803850,Mammaliicoccus,"",bacteria,false,,,,0.07479995565907273,1,,,87.805,82.0,10^-29.7093,,,,,,,,,,,,,,,,,[1296],0
1296,1,2803850,Mammaliicoccus sciuri,"",bacteria,false,,,,0.07479995565907273,1,,,87.805,82.0,10^-29.7093,,,,,,,,,,,,,,,,,,0
2800686,2,2800686,Tsuneonella,"",bacteria,false,,,,0.14959991131814546,2,,,92.941,85.0,10^-37.2418,,,,,,,,,,,,,,,,,[2055955],0
2055955,1,2800686,Tsuneonella flava,"",bacteria,false,,,,0.14959991131814546,2,,,92.941,85.0,10^-37.2418,,,,,,,,,,,,,,,,,,0
2800681,2,2800681,Aurantiacibacter,"",bacteria,false,,,,0.07479995565907273,1,,,98.851,87.0,10^-45.4659,,,,,,,,,,,,,,,,,[3003265],0
3003265,1,2800681,Aurantiacibacter sp. MUD11,"",bacteria,false,,,,0.07479995565907273,1,,,98.851,87.0,10^-45.4659,,,,,,,,,,,,,,,,,,0
2800389,2,2800389,Chengiodendron,"",eukaryota,false,,,,0.07479995565907273,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,[424909],0
424909,1,2800389,Chengiodendron marginatum,"",eukaryota,false,,,,0.07479995565907273,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,,0
2795781,2,2795781,Aeoliella,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,65.6,32.0,10^-4.4023,,,,,[2527972],0
2527972,1,2795781,Aeoliella mucimassa,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,65.6,32.0,10^-4.4023,,,,,,0
2792240,2,2792240,Thiospirochaeta,"",bacteria,false,,,,1464.583131804644,19580,1,19580,83.03,1980.0,10^-307.653,,,,,,,,,,,,,,,,,[252967],0
252967,1,2792240,Thiospirochaeta perfilievii,"",bacteria,false,,,,1464.583131804644,19580,1,19580,83.03,1980.0,10^-307.653,,,,,,,,,,,,,,,,,,0
2791032,2,2791032,Candolleomyces,"",eukaryota,false,,,,449.1737337327317,6005,2,6003,89.5729,607.474,10^-305.771,,,,,,0.22439986697721817,3,,,61.7,31.3333,10^-5.59189,,,,,"[2828524, 2316362]",0
2828524,1,2791032,Candolleomyces eurysporus,"",eukaryota,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,62.5,32.0,10^-3.34679,,,,,,0
2316362,1,2791032,Candolleomyces aberdarensis,"",eukaryota,false,,,,449.1737337327317,6005,2,6003,89.5729,607.474,10^-305.771,,,,,,0.14959991131814546,2,,,61.3,31.0,10^-6.71444,,,,,,0
2787156,2,2787156,Culicoidibacter,"",bacteria,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,84.0,25.0,10^-3.97155,,,,,[2579976],0
2579976,1,2787156,Culicoidibacter larvae,"",bacteria,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,84.0,25.0,10^-3.97155,,,,,,0
2782231,2,2782231,Kaistella,"",bacteria,false,,,,,,,,,,,,,,,,0.2991998226362909,4,,,89.8667,32.3333,10^-9.62916,,,,,"[3026437, 2878534, 2763074]",0
3026437,1,2782231,Kaistella sp. Ran72,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,96.9,32.0,10^-10.4056,,,,,,0
2878534,1,2782231,Kaistella polysaccharea,"",bacteria,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,100.0,32.0,10^-12.1694,,,,,,0
2763074,1,2782231,Kaistella pullorum,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,72.7,33.0,10^-6.31247,,,,,,0
2782229,2,2782229,Epilithonimonas,"",bacteria,false,,,,0.14959991131814546,2,,,100.0,100.0,10^-55.6982,,,,,,0.2991998226362909,4,,,100.0,32.25,10^-11.3709,,,,,"[2487072, 1476462, 1416779, 420404]",0
2487072,1,2782229,Epilithonimonas vandammei,"",bacteria,false,,,,0.14959991131814546,2,,,100.0,100.0,10^-55.6982,,,,,,0.07479995565907273,1,,,100.0,32.0,10^-10.5391,,,,,,0
1476462,1,2782229,Epilithonimonas xixisoli,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,100.0,32.0,10^-12.2604,,,,,,0
1416779,1,2782229,Epilithonimonas zeae,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,100.0,33.0,10^-12.1451,,,,,,0
420404,1,2782229,Epilithonimonas hominis,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,100.0,32.0,10^-10.5391,,,,,,0
2779937,2,2779937,Podila,"",eukaryota,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,98.5,33.0,10^-13.694,,,,,[78898],0
78898,1,2779937,Podila verticillata,"",eukaryota,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,98.5,33.0,10^-13.694,,,,,,0
2779868,2,2779868,Gamsiella,"",eukaryota,false,,,,0.14959991131814546,2,,,84.76,90.0,10^-29.6722,,,,,,,,,,,,,,,,,[101098],0
101098,1,2779868,Gamsiella multidivaricata,"",eukaryota,false,,,,0.14959991131814546,2,,,84.76,90.0,10^-29.6722,,,,,,,,,,,,,,,,,,0
2767886,2,2767886,Levilactobacillus,"",bacteria,false,,,,0.07479995565907273,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,[1580],0
1580,1,2767886,Levilactobacillus brevis,"",bacteria,false,,,,0.07479995565907273,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,,0
2767885,2,2767885,Latilactobacillus,"",bacteria,false,,,,0.9723994235679454,13,,,99.8462,98.6154,10^-54.4378,,,,,,0.14959991131814546,2,,,98.5,33.0,10^-11.6689,,,,,"[28038, 1599]",0
28038,1,2767885,Latilactobacillus curvatus,"",bacteria,false,,,,0.5235996896135091,7,,,99.8586,100.0,10^-55.3061,,,,,,0.14959991131814546,2,,,98.5,33.0,10^-11.6689,,,,,,0
1599,1,2767885,Latilactobacillus sakei,"",bacteria,false,,,,0.44879973395443634,6,,,99.8317,97.0,10^-53.4247,,,,,,,,,,,,,,,,,,0
2767323,2,2767323,Buchananella,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,79.3,29.0,10^-5.33442,,,,,[52770],0
52770,1,2767323,Buchananella hordeovulneris,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,79.3,29.0,10^-5.33442,,,,,,0
2766734,2,2766734,Faecalibacter,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,66.7,33.0,10^-5.91364,,,,,[2779678],0
2779678,1,2766734,Faecalibacter rhinopitheci,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,66.7,33.0,10^-5.91364,,,,,,0
2761499,2,2761499,Porcisia,"",eukaryota,false,,,,,,,,,,,,,,,,1.4959991131814545,20,,,89.23,32.55,10^-8.95446,,,,,[2761500],0
2761500,1,2761499,Porcisia hertigi,"",eukaryota,false,,,,,,,,,,,,,,,,1.4959991131814545,20,,,89.23,32.55,10^-8.95446,,,,,,0
2759736,2,2759736,Lacticaseibacillus,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,90.9,33.0,10^-10.6308,,,,,[47715],0
47715,1,2759736,Lacticaseibacillus rhamnosus,"",bacteria,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,90.9,33.0,10^-10.6308,,,,,,0
2759657,2,2759657,Cyanidiococcus,"",eukaryota,false,,,,,,,,,,,,,,,,112.19993348860909,1500,1,1500,70.732,41.0,10^-10.3655,,,,,[2690220],0
2690220,1,2759657,Cyanidiococcus yangmingshanensis,"",eukaryota,false,,,,,,,,,,,,,,,,112.19993348860909,1500,1,1500,70.732,41.0,10^-10.3655,,,,,,0
2749846,2,2749846,Amedibacillus,"",bacteria,false,,,,,,,,,,,,,,,,0.2991998226362909,4,,,84.6,27.5,10^-5.28725,,,,,[31971],0
31971,1,2749846,Amedibacillus dolichus,"",bacteria,false,,,,,,,,,,,,,,,,0.2991998226362909,4,,,84.6,27.5,10^-5.28725,,,,,,0
2742598,2,2742598,Limosilactobacillus,"",bacteria,false,,,,0.2991998226362909,4,,,98.0,84.0,10^-42.0582,,,,,,0.22439986697721817,3,,,81.9667,26.0,10^-4.98894,,,,,"[1613, 1598]",0
1613,1,2742598,Limosilactobacillus fermentum,"",bacteria,false,,,,0.14959991131814546,2,,,98.0,84.0,10^-42.0582,,,,,,0.22439986697721817,3,,,81.9667,26.0,10^-4.98894,,,,,,0
1598,1,2742598,Limosilactobacillus reuteri,"",bacteria,false,,,,0.14959991131814546,2,,,98.0,84.0,10^-42.0582,,,,,,,,,,,,,,,,,,0
2728523,2,2728523,Quaeritorhiza,"",eukaryota,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,54.5,33.0,10^-3.17587,,,,,[2654861],0
2654861,1,2728523,Quaeritorhiza haematococci,"",eukaryota,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,54.5,33.0,10^-3.17587,,,,,,0
2714348,2,2714348,Myathropa,"",eukaryota,false,,,,0.07479995565907273,1,,,79.452,73.0,10^-16.7223,,,,,,,,,,,,,,,,,[2714349],0
2714349,1,2714348,Myathropa florea,"",eukaryota,false,,,,0.07479995565907273,1,,,79.452,73.0,10^-16.7223,,,,,,,,,,,,,,,,,,0
2706948,2,2706948,Aureibaculum,"",bacteria,false,,,,0.14959991131814546,2,,,86.111,36.0,10^-5.36418,,,,,,,,,,,,,,,,,[2584122],0
2584122,1,2706948,Aureibaculum algae,"",bacteria,false,,,,0.14959991131814546,2,,,86.111,36.0,10^-5.36418,,,,,,,,,,,,,,,,,,0
2683599,2,2683599,Paroceanicella,"",bacteria,false,,,,0.07479995565907273,1,,,86.0,100.0,10^-35.1126,,,,,,,,,,,,,,,,,[2579971],0
2579971,1,2683599,Paroceanicella profunda,"",bacteria,false,,,,0.07479995565907273,1,,,86.0,100.0,10^-35.1126,,,,,,,,,,,,,,,,,,0
2675232,2,2675232,Neobacillus,"",bacteria,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,75.9,29.0,10^-7.52433,,,,,[1578198],0
1578198,1,2675232,Neobacillus notoginsengisoli,"",bacteria,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,75.9,29.0,10^-7.52433,,,,,,0
2664683,2,2664683,Dimorphilus,"",eukaryota,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,87.1,31.0,10^-8.21325,,,,,[2664684],0
2664684,1,2664683,Dimorphilus gyrociliatus,"",eukaryota,false,,,,,,,,,,,,,,,,0.07479995565907273,1,,,87.1,31.0,10^-8.21325,,,,,,0
2652702,2,2652702,Hypomontagnella,"",eukaryota,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,100.0,32.5,10^-9.31044,,,,,[2487000],0
2487000,1,2652702,Hypomontagnella monticulosa,"",eukaryota,false,,,,,,,,,,,,,,,,0.14959991131814546,2,,,100.0,32.5,10^-9.31044,,,,,,0
2607957,2,2607957,Collybiopsis,"",eukaryota,false,,,,0.3739997782953636,5,,,99.208,101.0,10^-55.2822,,,,,,,,,,,,,,,,,"[2773346, 2716114, 2007093, 1453533, 379721]",0
2773346,1,2607957,Collybiopsis luxurians,"",eukaryota,false,,,,0.07479995565907273,1,,,99.01,101.0,10^-55.0077,,,,,,,,,,,,,,,,,,0
2716114,1,2607957,Collybiopsis biformis,"",eukaryota,false,,,,0.07479995565907273,1,,,99.01,101.0,10^-55.0077,,,,,,,,,,,,,,,,,,0
2007093,1,2607957,Collybiopsis quercophila,"",eukaryota,false,,,,0.07479995565907273,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,,0
1453533,1,2607957,Collybiopsis eneficola,"",eukaryota,false,,,,0.07479995565907273,1,,,99.01,101.0,10^-55.0077,,,,,,,,,,,,,,,,,,0
379721,1,2607957,Collybiopsis subcyathiformis,"",eukaryota,false,,,,0.07479995565907273,1,,,99.01,101.0,10^-55.0077,,,,,,,,,,,,,,,,,,0
